ngc	ngc
kao	gerne
kao	like
koji	hvem
također	også
također	også
katalog	katalog
katalog	kataloget
katalog	kataloger
katalog	katalog
katalog	kataloget
spisak	liste
spisak	list
galaksija	galaksen
galaksija	galakse
galaksija	galaxy
vanjski	ydre
koja	hvilket
koja	hvilken
koja	hvilke
što	hvad
the	de
the	den
nalazi	fund
nalazi	undersøgelsesresultater
nalazi	finder
bio	bio
bio	biografi
bio	var
bio	blev
bio	blevet
bio	været
prečnik	diameter
gdje	hvor
broj	tal
broj	antal
broj	nummer
oko	om
oko	omkring
oko	øje
oko	øjne
oko	blik
oko	eye
oko	øjet
oko	omkring
mjesto	stedet
mjesto	place
mjesto	sted
mjesto	plads
nakon	efter
pogledajte	tjek
pogledajte	check
sajtu	site
najveći	største
najveći	største
najveći	størst
poznat	vidst
poznat	kendte
poznat	kendt
poznat	berømt
poznat	berømte
poznat	berømtheder
poznat	kendt
stanovnika	indbyggerne
stanovnika	indbyggere
stanovnika	beboere
izvještaj	rapporter
izvještaj	anmelde
izvještaj	betænkning
izvještaj	rapport
ali	men
udaljenost	distance
udaljenost	afstand
apsolutna	absolut
apsolutna	absolutte
apsolutna	absolute
pomak	skift
pomak	shift
grupa	gruppe
grupa	group
grupa	gruppen
spiralna	spiral
pop	pop
vidljivo	synlig
vidljivo	synligt
vidljivo	synlige
minuta	minutter
minuta	referat
minuta	minut
općine	kommuner
općine	kommunerne
najmanji	mondo
najmanji	mindste
naseljeno	beboede
naseljeno	beboet
naseljeno	befolkede
naseljeno	beboet
naseljeno	befolket
mag	mag
mag	magasin
novi	ny
novi	nyt
novi	nye
sadrži	indeholdte
sadrži	indesluttet
sadrži	indeholdt
sadrži	indholder
sadrži	indeholder
zvijezda	star
zvijezda	stjerne
zvijezda	stjernen
zvijezda	stjernerne
zvijezda	stjerner
zvijezda	stars
može	kunne
može	ku
može	kan
može	can
ima	ima
ima	har
licenca	licens
licenca	kørekort
popis	optælling
popis	folketælling
stadion	estadio
stadion	macron
stadion	stadion
stadion	stadium
kod	koder
kod	kode
kod	koden
svg	svg
pod	under
sastavu	komposition
sastavu	sammensætning
isbn	isbn
zbog	termin
zbog	forfalder
zbog	forfaldne
samo	kun
samo	bare
godina	år
godina	aars
godina	året
godina	år
prvo	første
prvo	først
hiljada	tusinde
hiljada	tusind
zavod	instituttet
zavod	institute
zavod	institut
sve	alting
sve	alt
sve	alle
sve	alt
zemlje	landene
zemlje	lande
brzina	hastighed
brzina	fart
brzina	hastighed
brzina	speed
brzina	hastigheden
naselje	forlig
naselje	afvikling
naselje	afregning
naselje	kvarter
naselje	nabolag
naselje	kvarteret
naselje	nabolaget
više	mere
više	flere
kada	da
kada	når
kada	hvornår
prvi	første
prvi	først
deset	ten
deset	ti
tip	fyr
tip	guy
tip	gut
tip	indtast
tip	skriv
tip	type
odnos	nøgletal
odnos	forhold
između	mellem
između	imellem
sljedeći	næste
lokacija	lokalisering
lokacija	beliggenhed
lokacija	sted
lokacija	placering
lokacija	lokation
lokacija	placeringer
lokacija	steder
lokacija	lokaliteter
svjetlost	tænd
svjetlost	light
svjetlost	let
svjetlost	lys
svjetlost	lysstyrke
masa	masse
masa	mass
masa	messe
masa	flok
masa	publikum
masa	masa
baza	base
baza	basen
baza	basis
objekti	faciliteter
objekti	genstande
objekti	objekter
pozicija	position
pozicija	stilling
pozicija	holdning
pozicija	stillinger
pozicija	positioner
pozicija	holdninger
karta	kort
karta	landkort
karta	billetten
karta	billet
karta	kort
karta	card
projekt	projekt
projekt	project
projekt	projektet
online	online
dimenzije	dimensioner
dimenzije	dimensionerne
dok	mens
nasa	nasa
messier	messier
night	godnat
night	natten
night	nat
night	aften
kako	hvordan
atlas	atlas
sky	himmel
sky	sky
sky	himlen
najbliži	nærmeste
najbliži	nærmest
najbliži	nærmeste
najbliži	nærmest
dio	del
jedan	et
jedan	en
jedan	én
astronomska	astronomiske
radijalna	radial
interaktivni	interaktiv
interaktivni	interaktivt
interaktivni	interaktive
simbad	simbad
style	stil
style	style
napravio	made
napravio	lavet
napravio	foretaget
rezultat	scoring
rezultat	score
rezultat	resultat
rezultat	resultatet
otkriće	opdagelser
otkriće	opdagelse
otkriće	discovery
grad	town
grad	byen
grad	by
grad	city
grad	byen
grad	storby
grad	by
vrijeme	tid
vrijeme	tidspunkt
vrijeme	gang
vrijeme	klokkeslæt
vrijeme	tiden
stranica	siden
stranica	side
stranica	page
stranica	sider
dva	to
sastav	komposition
sastav	sammensætning
log	frivillig
log	fakultativ
log	frivilligt
log	valgfri
log	valgfrit
log	log
hrvatska	kroatiens
hrvatska	kroatien
ukupno	samlet
msg	mng
baz	baz
baz	buzz
županija	county
županija	amtet
županija	amt
županija	amtskommune
knjiga	bogen
knjiga	book
knjiga	bog
knjiga	bøger
tri	tre
tri	three
bosna	bosnien
bili	billie
bili	var
prije	inden
prije	før
jer	fordi
protiv	imod
protiv	mod
ime	betegnelse
ime	navn
nekoliko	få
nekoliko	par
nekoliko	adskillige
nekoliko	flere
kasnije	senere
stare	gammelt
stare	old
stare	gamle
stare	gammel
jpg	jpg
republika	republik
republika	republikken
hercegovina	hercegovina
autor	forfatteren
autor	forfatter
autor	forslagsstiller
autor	ophavsmand
http	http
drugi	sekund
drugi	andet
drugi	anden
drugi	andre
drugi	andet
drugi	andre
imao	havde
imao	haft
tim	tim
tim	holdet
tim	hold
tim	teamet
tim	team
danas	idag
iako	selvom
iako	skønt
iako	skønt
bih	bih
teritorijalne	territorial
teritorijalne	territorialt
bez	uden
koristi	brug
koristi	anvendelse
koristi	anvend
koristi	brugte
koristi	anvendt
koristi	brugt
koristi	udnyttet
imaju	har
imaju	have
preko	over
preko	derover
preko	slut
preko	gennem
preko	via
jakov	jacob
jakov	jakob
sad	nu
izdavač	forlægger
izdavač	udgiver
izdavač	forlag
vjerski	religiøst
vjerski	religiøse
vjerski	religiøs
sarajevo	sarajevo
naseljima	kvarterer
naseljima	bydele
naseljima	kvarterer
veliki	large
veliki	store
veliki	stor
veliki	stort
veliki	big
veliki	store
veliki	stor
veliki	stort
nisu	ikke
nisu	not
nisu	ej
put	path
put	sti
put	stien
put	route
put	ruten
put	rute
put	vejen
put	vej
put	landevej
već	allerede
dana	dage
dana	dana
zvanična	officielt
zvanična	embedsmand
zvanična	tjenestemand
zvanična	officiel
kroz	gennem
kroz	igennem
međutim	dog
međutim	imidlertid
datoteka	filer
datoteka	file
datoteka	filen
datoteka	fil
caption	billedtekst
caption	overskrift
text	tekst
text	sms
text	teksten
općina	kommuner
općina	kommunerne
općina	kommune
općina	kommunen
općina	kommun
često	hyppigt
često	tit
često	ofte
često	tit
često	ofte
ove	dette
ove	denne
ove	disse
koju	hvilket
koju	hvilken
koju	hvilke
nego	end
pri	pri
sam	sam
hiljade	tusinde
hiljade	tusind
hiljade	tusinde
hiljade	tusindvis
hiljade	tusinder
film	movie
film	film
film	folie
film	filme
film	film
države	stater
države	staterne
cest	cest
ljudi	mennesker
jedna	et
jedna	en
jedna	én
odnosno	henholdsvis
eliptična	elliptiske
država	stater
država	staterne
država	stat
država	state
država	delstat
država	tilstand
tada	derefter
tada	så
njegov	hans
grupe	grupper
grupe	grupperne
jezik	tunge
jezik	tongue
jezik	tungen
jezik	sprog
jezik	sproget
#aaa	#aaa
kralj	konge
kralj	kongens
kralj	kong
kralj	kongen
