של	shel
את	ni
את	dig
את	du
על	ungefär
קטגוריה	kategori
קטגוריה	kategorin
עם	med
גם	också
גם	även
גם	också
גם	oxå
גם	too
גם	alltför
זה	denna
זה	detta
זה	att
היא	hon
היא	she
היה	var
שיחה	konversation
שיחה	samtal
שיחה	konversationer
שיחה	konversationen
שיחה	ring
שיחה	call
שיחה	samtal
שיחה	ringa
לאחר	efteråt
לאחר	after
לאחר	efter
בין	bönan
בין	bean
בין	böna
בין	inter
בין	emellan
בין	mellan
כל	allt
כל	alla
כל	någon
כי	eftersom
יותר	mera
יותר	more
יותר	fler
יותר	mer
ישראל	israel
אך	men
עד	tills
עד	tills
יש	hurra
שם	där
שם	namnge
שם	namn
שם	name
בית	beit
בית	hem
בית	hemma
בית	hemmet
בית	home
בית	house
בית	huset
בית	hus
הם	de
הם	dom
הייתה	var
אשר	asher
אשר	escher
אשר	usher
אשר	vilka
אשר	vilket
אשר	vilken
אשר	som
אשר	bekräftar
אשר	bekräfta
כמו	gilla
כמו	gillar
כמו	som
כמו	like
אחד	en
אחד	ett
אחד	one
שמאל	kvar
שמאל	left
שמאל	vänstra
שמאל	vänstern
שמאל	vänster
קישורים	anknyter
קישורים	länkar
חיצוניים	extern
חיצוניים	externt
חיצוניים	yttre
חיצוניים	externa
הברית	alliance
הברית	allians
הברית	alliansen
מספר	tal
מספר	antal
מספר	nummer
בו	honom
בו	bu
בו	boo
היו	var
רק	bara
רק	enbart
רק	endast
רק	bara
כאשר	när
אותו	honom
בן	ben
בן	sonen
בן	son
שלו	hans
שלו	its
שלו	dess
שני	sekund
שני	andra
שני	shani
שני	två
שני	måndag
לו	lew
לו	lou
מה	vad
העולם	world
העולם	värld
העולם	världen
העיר	town
העיר	stad
העיר	staden
העיר	staden
העיר	city
העיר	ort
העיר	stad
העיר	orten
במהלך	under
כן	ja
כן	ja
שנים	years
שנים	åratal
שנים	åren
שנים	år
אף	näsan
אף	näsa
אף	nos
רבים	många
רבים	plural
אבל	men
בה	hennes
בה	her
בה	henne
אין	ingen
אין	inga
אביב	aviv
אביב	våren
אביב	vårens
במאי	may
במאי	maj
במאי	regissör
במאי	direktören
במאי	direktör
שנה	year
שנה	årsmodell
שנה	året
שנה	år
שנה	years
שנה	åratal
שנה	åren
שנה	år
נולד	född
נולד	born
נולד	födda
הערות	sedlar
הערות	anteckningar
הערות	noterar
הערות	anmärkningar
הערות	noter
הערות	anmärkningar
הערות	kommentarer
הערות	synpunkter
חלק	delen
חלק	del
חלק	slät
חלק	jämn
חלק	slätt
חלק	smidigt
חלק	smidig
לפני	före
לפני	förut
לפני	innan
אחת	en
אחת	ett
אחת	one
ביולי	juli
שוליים	marginaler
שוליים	marginalerna
שוליים	fransar
שוליים	marginella
שוליים	marginal
באוקטובר	oktober
באוקטובר	okt
בשם	namngivna
במקום	istället
אותה	hennes
אותה	her
אותה	henne
החל	började
החל	startar
החל	börjar
הרב	herb
הרב	örter
ארצות	länderna
ארצות	länder
מן	manna
בינואר	januari
במרץ	marsch
במרץ	marschera
במרץ	march
במרץ	demonstrationståg
במרץ	mars
ראש	head
ראש	huvud
ראש	huvudet
ראש	rush
ראש	rusa
חיים	life
חיים	livet
חיים	livstid
חיים	liv
חיים	chaim
חיים	haim
המאה	sekel
המאה	århundrade
המאה	århundradet
בנובמבר	november
בדצמבר	december
לי	lee
תל	tel
בבית	hem
בבית	hemma
בבית	hemmet
בבית	home
ערך	värde
בפברואר	februari
אלו	dessa
זמן	tid
זמן	tidpunkt
זמן	dags
זמן	klockslag
זמן	tiden
אחר	annan
אחר	övrig
אחר	övriga
אחר	andra
אחר	övrigt
אחר	annat
אחר	else
בני	benny
בני	sonen
בני	son
בעיקר	främst
בעיקר	huvudsakligen
בעיקר	oftast
בעיקר	mest
בעיקר	mestadels
אתר	webbplatsen
אתר	webbsida
אתר	hemsidan
אתר	hemsida
אתר	webbplats
אתר	webbplatsen
אתר	site
אתר	webbplats
אתר	etern
אתר	eter
ללא	utan
שונים	avvikande
שונים	olika
שונים	annorlunda
שונים	diverse
שונים	olika
אדם	person
אדם	personen
אדם	adam
אדם	mänskliga
אדם	mänsklig
אדם	mänskligt
אדם	människa
אדם	mannen
אדם	människan
אדם	man
כלל	regeln
כלל	regel
כלל	härska
עוד	mera
עוד	more
עוד	fler
עוד	mer
דבר	sak
דבר	thing
דבר	snacka
דבר	föredrag
דבר	prat
דבר	talk
דבר	prata
דבר	tala
דבר	talar
אחרים	annan
אחרים	övrig
אחרים	övriga
אחרים	andra
אחרים	övrigt
אחרים	annat
אחרים	andra
אחרים	övriga
ספר	bok
ספר	boka
ספר	book
ספר	frisör
ספר	berätta
ספר	tell
נגד	emot
נגד	mot
לה	hennes
לה	her
לה	henne
זכה	vunna
זכה	won
זכה	vunnit
זכה	vann
אחרי	efteråt
אחרי	after
אחרי	efter
אולם	dock
אולם	emellertid
הן	de
הן	dom
יום	dag
יום	dagen
יום	day
יום	hume
אלה	dessa
אלה	ella
אלה	gudinna
אלה	gudinnan
כבר	redan
כיום	numera
כיום	nuförtiden
ירושלים	jerusalem
ירושלים	jerusalems
המדינה	stat
המדינה	statliga
המדינה	delstat
המדינה	statligt
מקום	mötesplats
מקום	lokalen
מקום	ställe
מקום	place
מקום	placera
מקום	plats
מאוד	mycket
יהודים	judinna
יהודים	judiskt
יהודים	judiska
יהודים	judisk
יהודים	judar
רבות	många
כמה	några
כמה	vissa
כמה	somliga
מטר	fot
מטר	fötterna
מטר	fötter
מטר	meter
מטר	mätare
מטר	meter
מטר	mätare
מטר	meter
מטר	meter
דרך	via
דרך	igenom
דרך	genom
דרך	sätt
דרך	way
שנת	year
שנת	årsmodell
שנת	året
שנת	år
יכול	kan
יכול	kunde
יכול	kan
יכול	can
באמצעות	via
בעלי	maken
בעלי	make
יחד	tillsammans
בשל	mogen
בשל	mogna
בשל	vederbörlig
בשל	due
פרס	belöna
פרס	belöning
פרס	pris
פרס	utmärkelse
פרס	tilldelning
דוד	dodd
דוד	onkel
דוד	morbror
דוד	uncle
דוד	farbror
דוד	david
בעל	baal
בעל	maken
בעל	make
שלה	hennes
שלה	hennes
שלה	her
שלה	henne
בנוסף	plus
בנוסף	dessutom
תחת	ass
תחת	häck
תחת	rumpa
תחת	häck
תחת	stjärt
תחת	rumpan
תחת	under
תמונה	photo
תמונה	foto
תמונה	avbild
תמונה	bilden
תמונה	image
תמונה	bild
תמונה	bilden
תמונה	bild
כתב	reportern
כתב	journalist
כתב	reporter
כתב	skrev
כתב	skrivit
עצמו	själv
הקבוצה	gruppen
הקבוצה	grupp
הקבוצה	gruppera
הערך	värde
היום	idag
רבי	rabbi
רבי	rabbin
מי	vilka
מי	vem
מי	who
למרות	trots
למרות	fastän
אחרות	andra
אחרות	övriga
אותם	dem
אותם	dom
החברה	sällskapet
החברה	samhälle
החברה	samhället
החברה	sällskap
החברה	bolag
החברה	företag
החברה	företaget
המלחמה	kriga
המלחמה	kriget
המלחמה	krig
המלחמה	war
שונות	avvikande
שונות	olika
שונות	annorlunda
שונות	övrigt
שונות	diverse
הארץ	jorden
הארץ	earth
הארץ	jord
מערכת	systemet
מערכת	system
תאריך	date
תאריך	dejt
תאריך	datum
תאריך	träff
בלבד	bara
בלבד	enbart
בלבד	endast
עבר	förbi
עבר	förflutet
עבר	förflutna
עבר	flyttade
עבר	flyttat
עבר	rörd
עבר	flyttad
עבר	passerat
עבר	passerade
עבר	gått
אפשר	aktivera
אפשר	tillåta
אפשר	tillåt
נוסף	tillagda
נוסף	tillagt
נוסף	tillagd
נוסף	tillsatt
מרכז	centrala
מרכז	centralen
מרכז	central
מרכז	centralt
מרכז	mellersta
