ngc	ngc
kao	讚
kao	就像
kao	像
kao	喜歡
koji	誰
također	還
također	也
također	太
katalog	編目
spisak	名單
spisak	清單
spisak	列表
galaksija	銀河
galaksija	星系
galaksija	galaxy
galaksija	銀河系
prečnik	直徑
broj	數字
broj	數
broj	號碼
broj	編號
oko	關於
oko	眼
oko	眼睛
oko	圍繞著
oko	圍繞
oko	周圍
mjesto	地方
mjesto	地點
nakon	後
nakon	之後
pogledajte	檢查
pogledajte	支票
sajtu	網站
sajtu	工地
poznat	已知
poznat	著名
poznat	有名
izvještaj	報告
izvještaj	檢舉
ali	但
ali	不過
ali	但是
udaljenost	距離
apsolutna	絕對
apsolutna	絕對值
pomak	輪班
grupa	群組
grupa	群
spiralna	螺旋
pop	流行
pop	pop
vidljivo	可見
minuta	分鐘
minuta	分鐘
općine	市政府
općine	市鎮
mag	mag
ksg	ksg
novi	新
novi	新的
sadrži	含有
sadrži	包含
zvijezda	星星
zvijezda	恆星
zvijezda	star
zvijezda	星
zvijezda	明星
zvijezda	星星
zvijezda	明星
zvijezda	星空
zvijezda	星
zvijezda	恆星
licenca	執照
licenca	駕照
licenca	許可證
com	com
popis	人口普查
popis	普查
stadion	macron
stadion	體育館
stadion	運動場
stadion	球場
kod	密碼
kod	編碼
kod	碼
svg	svg
isbn	isbn
zbog	到期
samo	只
samo	只有
samo	只是
samo	只要
godina	歲月
godina	年份
godina	年度
godina	年份
godina	年
prvo	首先
prvo	第一
hiljada	千
zavod	研究所
sve	一切都
sve	一切
sve	全部
sve	所有
sve	all
zemlje	國家
zemlje	各國
brzina	速度
brzina	速度
brzina	速
naselje	定居
naselje	定居點
naselje	鄰里
više	多
više	更多
više	更
kada	當
prvi	首先
prvi	第一
deset	十
deset	十個
deset	ten
tip	guy
tip	型態
tip	類型
odnos	比率
odnos	比值
odnos	比例
odnos	比
sljedeći	下一步
lokacija	所在地
lokacija	位置
lokacija	地點
lokacija	地點
svjetlost	光線
svjetlost	光
svjetlost	燈光
svjetlost	輕
svjetlost	光明
svjetlost	亮度
masa	質量
masa	彌撒
masa	人群
masa	群眾
masa	masa
baza	基地
baza	基礎
baza	基數
objekti	設施
objekti	物體
objekti	天體
objekti	物件
pozicija	職位
pozicija	位置
pozicija	立場
pozicija	職位
karta	地圖
karta	售票
karta	票
karta	門票
karta	車票
karta	卡
karta	名片
karta	紙牌
karta	卡片
projekt	項目
online	上線
online	網上
online	online
dimenzije	尺寸
nasa	nasa
night	夜晚
night	晚上
night	夜
kako	如何
atlas	atlas
sky	天空
sky	sky
jedan	一
jedan	one
jedan	一個
bilo	任何
astronomska	天文
radijalna	徑向
interaktivni	互動
simbad	simbad
style	style
style	樣式
style	風格
rezultat	分數
rezultat	得分
rezultat	比分
rezultat	結果
otkriće	發現
otkriće	探索
grad	城鎮
grad	鎮
grad	城市
grad	市
grad	城
vrijeme	時光
vrijeme	時間
stranica	頁
dva	兩
dva	兩個
dva	二
log	日誌
ukupno	共計
ukupno	總計
msg	味精
županija	郡
županija	縣
knjiga	圖書
knjiga	書
knjiga	書籍
knjiga	圖書
knjiga	書
knjiga	書籍
tri	三
tri	三個
prije	以前
prije	前
prije	之前
toga	那個
jer	因為
ime	名字
ime	名稱
ime	姓名
nekoliko	夫妻
nekoliko	情侶
nekoliko	夫婦
kasnije	後來
kasnije	稍後
kasnije	以後
stare	老
stare	舊的
stare	舊
stare	老了
jpg	jpg
republika	共和國
republika	共和
autor	作者
http	http
drugi	第二
drugi	秒
drugi	其他
drugi	其他
tim	tim
tim	添
tim	團隊
tim	球隊
tim	隊伍
danas	今日
danas	今天
iako	儘管
iako	雖然
iako	雖然
teritorijalne	領土
koristi	利用
koristi	使用
koristi	使用
preko	通過
preko	經由
jakov	jacob
jakov	雅各
sad	現在
izdavač	出版社
izdavač	出版商
vjerski	宗教
veliki	大型
veliki	big
veliki	大
put	路徑
put	路線
put	公路
put	道路
put	路
eso	eso
već	已經
dana	日子
dana	天數
dana	dana
kroz	透過
kroz	通過
međutim	然而
datoteka	文件
datoteka	檔案
datoteka	文件
datoteka	檔案
caption	標題
text	文字
text	案文
općina	市政府
općina	市鎮
općina	市
često	常常
često	經常
često	頻繁
često	時常
često	常常
često	經常
ove	這
ove	這個
ove	這些
pri	pri
sam	山姆
sam	sam
sam	薩姆
hiljade	千
hiljade	數千
film	電影
film	影片
film	電影
film	膠片
film	影片
države	國家
ljudi	人類
jedna	一
jedna	one
jedna	一個
eliptična	橢圓
država	國家
država	國家
država	州
tada	那
tada	然後
tada	那麼
njegov	他的
grupe	群組
grupe	團體
jezik	舌頭
jezik	舌
jezik	語言
jezik	語
jezik	語文
kralj	國王
kralj	king
kralj	王
naselja	定居點
vrlo	非常
glavni	首席
glavni	科長
glavni	主要
william	威廉
ona	她
četiri	四個
četiri	四
četiri	四名
njegova	他的
oni	那些
oni	她們
oni	他們
oni	它們
neki	一些
neki	有些
john	john
osim	除了
osim	除外
sistem	系統
puta	時代
puta	times
puta	時報
mjesta	地方
mjesta	地點
mjesta	席位
mjesta	座位
postao	成為
dan	丹
dan	dan
dan	日
dan	一天
dan	白天
dan	day
velika	大型
velika	grand
obično	通常
obično	通常
prvenstvo	錦標賽
zajedno	在一起
zajedno	一起
zatim	那
zatim	然後
zatim	那麼
rat	戰
rat	戰爭
vrsta	善良
vrsta	魚種
vrsta	物種
radi	工程
radi	作品
radi	工作
top	大炮
top	砲
top	大砲
top	炮
top	頂
top	top
top	頂端
top	熱門
top	最高
bgcolor	bgcolor
tom	tom
uglavnom	大多
cet	cet
tome	tom
maja	maya
mora	必須
nagrada	獎品
nagrada	獎賞
nagrada	獎
nagrada	獎勵
nagrada	獎賞
nagrada	賞金
nagrada	賞
svi	每個人
svi	全部
svi	所有
svi	all
svi	大家
svi	每個人
veoma	非常
najbolji	best
najbolji	最好
rođen	生於
rođen	誕生
rođen	出生
rođen	天生
herschel	herschel
npr	npr
američki	美式
područja	地區
pored	況且
jula	七月
jula	七月份
doba	年紀
doba	年齡
drugim	其他
zastava	旗幟
zastava	國旗
zastava	旗
zastava	旗子
vrste	善良
vrste	類型
jednom	一次
jednom	一旦
uključujući	包括
čak	甚至
predsjednik	總統
predsjednik	主席
ipak	仍然
ipak	依然
ipak	然而
imena	人名
imena	名稱
imena	姓名
posebno	尤其
posebno	尤其是
dalje	進一步
treba	需求
treba	需要
treba	需求
treba	需要
album	相簿
album	專輯
član	會員
član	成員
vijek	終生
vijek	一生
vijek	終身
vijek	年齡
vijek	世紀
york	約克
uvijek	始終
uvijek	永遠
uvijek	總是
većina	最多
većina	大部分
većina	多數
većina	大多
većina	大多數
većina	多數
liga	聯盟
liga	同盟
liga	聯賽
koriste	利用
koriste	使用
sin	兒子
manje	少
manje	少了
one	那些
sada	現在
juni	六月份
juni	六月
slika	照片
slika	圖片
slika	影象
slika	影像
slika	圖片
njemački	德文
njemački	德語
ostrva	群島
ostrva	島嶼
nad	河畔
radio	電台
radio	廣播
radio	無線電廣播
radio	收音機
radio	廣播電台
radio	無線電
radio	工作
dijela	部件
dijela	零件
život	生命
život	人生
život	生活
rijeka	河
rijeka	江河
rijeka	河流
rijeka	江
prava	權利
januar	一月
žena	女人
žena	女
žena	女子
žena	妻子
februar	二月
april	四月
april	四月份
mart	mart
mart	三月
august	八月
august	八月份
pet	寵物
pet	五
pet	五個
septembar	九月份
septembar	九月
riječi	言語
riječi	詞語
riječi	字
riječi	詞
decembar	十二月
juli	七月
juli	七月份
naselju	產業
naselju	邨
sezona	季
sezona	季節
sezona	四季
sezona	季
sezona	季節
svaki	每個
svaki	每一個
svaki	每個
maj	may
maj	梅
maj	五月份
maj	五月
ostali	其他
ponovo	再次
centar	中心
centar	中心
centar	商場
regija	區域
njemačka	德國
polje	欄位
oktobar	十月
oktobar	十月份
rezultati	成果
rezultati	結果
francuski	法文
francuski	法語
ekipe	團隊
ekipe	球隊
ekipe	隊伍
kluba	幫會
kluba	club
kluba	俱樂部
igra	game
igra	比賽
igra	博弈
igra	遊戲
ekipa	團隊
ekipa	球隊
ekipa	隊伍
ekipa	船員
primjer	範例
tijelo	屍體
tijelo	體
tijelo	身體
onda	那
onda	然後
onda	那麼
tijela	屍體
tijela	體
tijela	身體
args	args
web	網站
web	網頁
web	web
web	網
web	網路
mnogi	許多
malo	malo
malo	小
rad	工作
ispod	下方
ispod	以下
putem	通過
putem	經由
joj	她的
vlast	自治領
vlast	電力
vlast	電源
vlast	動力
vlast	權力
vlast	政府
red	訂單
red	命令
red	秩序
red	訂購
red	順序
nacionalni	national
nacionalni	國家
jato	集群
jato	羊群
novembar	十一月
kup	盃
kup	杯
kup	杯子
veći	更大
veći	較大
san	夢
san	夢幻
san	夢境
san	做夢
san	夢想
san	san
ćelije	細胞
pravo	直直
pravo	直
pravo	右
ovdje	這裡
unutar	內在
unutar	裡面
unutar	內心
unutar	內部
van	貨車
van	梵
van	範
snage	力氣
snage	強度
snage	實力
snage	力量
snage	體力
nova	新星
nova	nova
razvoj	發展
mnoge	許多
džamija	清真寺
oblik	形狀
oblik	形式
oblik	表格
živi	生活
jedinica	各單位
jedinica	單元
jedinica	單位
jedinica	股
jedinica	單元
jedinica	單位
njen	她的
poznata	已知
poznata	著名
poznata	有名
ruka	手臂
ruka	臂
ruka	胳膊
čvor	節點
čvor	姓
čvor	姓氏
čvor	結
moguće	可能
mali	小型
mali	小
mali	小
mali	小孩
otvoreno	開
otvoreno	營業
otvoreno	開啟
otvoreno	開放
stanje	情況
stanje	條件
stanje	狀況
odnosu	關係
razgovor	對話
pjesme	歌曲
pjesme	歌
verzija	版
verzija	版本
link	連結
link	link
iznad	上方
iznad	以上
historija	歷史
francuska	法國
charles	charles
kraj	終結
kraj	結尾
kraj	結束
selo	村
selo	鄉村
selo	村莊
selo	村落
selo	村子
pomoć	協助
pomoć	援助
pomoć	幫助
pomoć	幫忙
okrug	郡
okrug	縣
okrug	區
okrug	地區
iznosi	金額
iznosi	款額
iznosi	數額
tekst	文字
tekst	案文
porodice	家庭
dnk	dna
trenutno	目前
otac	父親
otac	神父
otac	父
njegovo	他的
bolesti	疾病
rowspan	rowspan
more	大海
more	海上
more	海
ostale	其他
osnovu	基於
osnovu	基礎
osnovu	依據
isto	相同
djevica	處女座
djevica	處女
ponekad	有時候
nagrade	獎勵
nagrade	獎品
nagrade	獎賞
nagrade	獎
nagrade	頒獎
nagrade	獎勵
nagrade	獎
nagrade	獎品
ćelija	細胞
ćelija	牢房
riječ	詞
riječ	word
riječ	單詞
riječ	字
riječ	單字
svjetski	世界
valign	valign
žene	婦女
žene	女性
poznati	著名
poznati	有名
pobjednik	勝者
pobjednik	贏家
odnosi	關係
luka	luka
luka	埠
luka	港口
luka	港
boje	顏色
boje	色彩
boje	顏色
boje	色彩
boje	彩色
boje	顏色
boje	色彩
potpuno	充分
potpuno	完全
potpuno	完全
igre	games
igre	遊戲
različitih	不同
niz	序列
niz	數列
niz	順序
glumac	男主角
glumac	演員
ono	小野
ono	大野
html	html
lav	獅
lav	獅子
lav	獅子座
lav	leo
car	沙皇
windows	windows
windows	窗
windows	視窗
nauka	科學
ratu	戰
ratu	戰爭
strani	一面
strani	側
strani	外國
strani	外籍
carstvo	帝國
šest	六
šest	六個
stari	老
stari	舊的
stari	舊
stari	老了
stari	花花公子
der	der
robert	羅伯特
robert	robert
metara	米
metara	公尺
metara	公尺
članaka	文章
von	von
političar	政客
političar	政治家
oblasti	地區
napisao	書寫
napisao	撰寫
pisac	作家
pisac	作者
pisac	編劇
takmičenje	競爭
takmičenje	競賽
takmičenje	比賽
takmičenje	競賽
snaga	力氣
snaga	強度
snaga	實力
snaga	力量
snaga	體力
vlade	政府
most	橋
most	艦橋
most	大橋
most	橋梁
most	橋牌
površina	表面
površina	地面
površina	地表
izvor	來源
izvor	源
funkcija	功能
funkcija	職能
funkcija	函數
funkcija	函數
igrač	球員
igrač	玩家
james	james
james	詹姆士
sjedište	總部
čovjek	人類
roman	roman
roman	小說
promjene	變更
promjene	變動
promjene	變化
promjene	更改
promjene	改變
promjene	更改
promjene	變更
promjene	變
treći	第三
ranije	早先
ranije	先前
joseph	約瑟夫
joseph	joseph
joseph	約瑟
slike	圖片
slike	像片
slike	圖畫
slike	照片
slike	影像
slike	圖片
istraživanja	探索
istraživanja	探索
istraživanja	研究
jezero	湖泊
jezero	湖
ffffff	ffffff
igrama	games
igrama	遊戲
veze	人脈
colspan	colspan
mark	標記
mark	標示
mark	馬克
mark	mark
članovi	成員
dužina	長度
serija	系列
uključuje	包括
vrijednosti	價值
vrijednosti	價值觀
vrijednosti	數值
vrijednosti	值
završio	完成
rock	岩
rock	岩石
rock	石頭
rock	rock
rock	搖滾
djelo	地契
djelo	契約
george	喬治
george	george
vojska	軍方
vojska	軍事
vojska	集團軍
vojska	軍隊
vojska	軍
vojska	陸軍
vidi	見
crkva	教會
crkva	教堂
pjesma	歌曲
pjesma	宋
pjesma	首歌
pjesma	歌
sedam	七七
sedam	七個
sedam	七
sedam	seven
brzo	快速
brzo	快速
relativno	相對
pjesama	歌曲
pjesama	歌
knjige	圖書
knjige	書
knjige	書籍
ubrzo	不久
ubrzo	很快
vladavine	統治
pripadnost	從屬關係
pripadnost	隸屬
michael	麥可
michael	michael
sjeverna	北方
sjeverna	北部
voda	飲水
voda	水
porodica	家人
porodica	家屬
porodica	家庭
jean	讓
jean	jean
stanovništvo	居民
rezultatom	分數
rezultatom	得分
