και	dan
το	the
από	dari
με	dengan
για	untuk
κατηγορία	kategori
τους	mereka
ήταν	euy
ήταν	was
ένα	satu
ένα	one
ότι	that
ότι	itu
ότι	bahwa
ότι	yang
μια	satu
μια	one
έχει	telah
έχει	has
έχει	memiliki
θα	will
θα	akan
αλλά	tapi
αλλά	tetapi
μετά	lalu
μετά	maka
μετά	kemudian
μετά	sesudah
μετά	after
μετά	setelah
επίσης	juga
όπως	suka
όπως	sukai
όπως	seperti
όπως	like
ενώ	sambil
ενώ	sementara
ενώ	selagi
δύο	dua
δύο	two
αυτό	ini
αυτό	that
αυτό	itu
αυτό	bahwa
αυτό	yang
αυτή	she
όπου	dimanapun
όπου	kemanapun
όπου	mana
όπου	dimana
όταν	kapan
όταν	saat
όταν	apabila
όταν	ketika
μέχρι	hingga
μέχρι	sampai
μία	satu
μία	one
μπορεί	dapat
μπορεί	can
μπορεί	bisa
ομάδα	skuad
ομάδα	squad
ομάδα	regu
ομάδα	pasukan
ομάδα	group
ομάδα	kelompokkan
ομάδα	grup
ομάδα	kelompok
ομάδα	tim
ομάδα	team
θέση	posisi
θέση	jabatan
μεταξύ	antara
μεταξύ	diantara
χρόνια	kronik
χρόνια	kronis
χρόνια	tahun
πρώτη	pertama
πρώτη	duluan
πρώτη	dulu
πρώτη	first
πιο	selengkapnya
πιο	lebih
πιο	lainnya
πιο	lagi
ένας	satu
ένας	one
πόλη	kotamadya
πόλη	town
πόλη	kota
πόλη	city
πόλη	kota
σύνδεσμοι	taut
σύνδεσμοι	pranala
σύνδεσμοι	link
σύνδεσμοι	tautan
σύνδεσμοι	links
μόνο	only
μόνο	saja
μόνο	hanya
έγινε	selesai
έγινε	beres
έγινε	dilakukan
έγινε	done
πολύ	sangat
κάθε	setiap
κάθε	every
κάθε	setiap
κάθε	tiap
κάθε	each
περιοχή	daerah
περιοχή	wilayah
περιοχή	provinsi
περιοχή	region
περιοχή	kawasan
περιοχή	daerah
περιοχή	wilayah
περιοχή	luas
περιοχή	kawasan
περιοχή	area
αιώνα	abad
αιώνα	century
αθήνα	athens
αθήνα	athena
περίοδο	periode
τότε	lalu
τότε	maka
τότε	kemudian
όνομα	nama
ελλάδα	yunani
μέρος	part
μέρος	bagian
μέρος	tempatkan
μέρος	place
μέρος	tempat
σήμερα	today
μέσα	inside
μέσα	didalam
πως	bagaimana
πως	how
μαζί	bareng
μαζί	together
μαζί	bersama
διάρκεια	durasi
ιστορία	cerita
ιστορία	story
ιστορία	berita
ιστορία	kisah
ιστορία	history
ιστορία	riwayat
ιστορία	sejarah
πρωτάθλημα	league
πρωτάθλημα	liga
πρωτάθλημα	championship
πρωτάθλημα	kejuaraan
αργότερα	kemudian
αργότερα	nanti
νέα	new
νέα	baru
νέα	news
νέα	berita
περίπου	tentang
περίπου	ttg
περίπου	perihal
περίπου	sekitar
πριν	sebelum
πριν	sebelumnya
πριν	before
χωρίς	tanpa
εθνική	gimn
εθνική	national
εθνική	nasional
συζήτηση	percakapan
συζήτηση	diskusi
συζήτηση	perdebatan
συζήτηση	debat
αρχείο	arsipkan
αρχείο	mengarsipkan
αρχείο	arsip
αρχείο	berkas
αρχείο	file
πρέπει	harus
πρέπει	mesti
πρέπει	keharusan
πρέπει	must
φορά	kali
φορά	waktu
φορά	waktunya
φορά	time
έλληνες	yunani
ομάδες	grup
ομάδες	kelompok
ομάδες	tim
πρώτο	pertama
πρώτο	duluan
πρώτο	dulu
πρώτο	first
έργο	project
έργο	proyek
έργο	projek
έργο	pekerjaan
έργο	kerja
έργο	bekerja
κυρίως	terutama
κυρίως	kebanyakan
όχι	not
όχι	bukan
όχι	tidak
ελληνική	greek
ελληνική	yunani
μεγάλη	big
μεγάλη	besar
υπό	under
υπό	dibawah
έως	hingga
έως	sampai
ταινία	movie
ταινία	bioskop
ταινία	film
ταινία	pita
ταινία	rekaman
ταινία	tape
ταινία	film
άλλα	lain
άλλα	lainnya
άλλα	lain
άλλα	lainnya
τμήμα	departemen
τμήμα	daerah
τμήμα	bagian
τμήμα	seksi
σαν	suka
σαν	sukai
σαν	seperti
σαν	like
εκεί	ada
ωστόσο	namun
άλλες	lain
άλλες	lainnya
τέλος	akhirnya
τέλος	akhiri
τέλος	end
τέλος	akhir
σειρά	deret
σειρά	series
σειρά	seri
σειρά	pesanan
σειρά	pemesanan
σειρά	order
σειρά	urutan
σειρά	dayung
σειρά	baris
σειρά	row
στοιχεία	unsur
στοιχεία	elemen
στοιχεία	data
εκτός	kecuali
εκτός	kecuali
συνέχεια	kontinuitas
συνέχεια	lanjutkan
συνέχεια	dilanjutkan
συνέχεια	berkelanjutan
συνέχεια	lanjutan
κάτω	turun
κάτω	down
κάτω	turunkan
κάτω	turunkan
κάτω	lower
κάτω	rendahkan
κάτω	dibawah
πολλές	banyak
όλα	everything
όλα	semuanya
όλα	segalanya
όλα	all
όλα	aii
όλα	semua
σύστημα	sistem
σύστημα	system
ακόμα	masih
φορές	kali
φορές	times
ίδια	identik
ίδια	same
ιουλίου	juli
χώρα	negara
αποτέλεσμα	hasil
αποτέλεσμα	result
αποτέλεσμα	efek
οκτωβρίου	oktober
ιανουαρίου	januari
σεπτεμβρίου	september
νοεμβρίου	november
νοεμβρίου	nopember
αγώνες	cocok
αγώνες	kecocokan
αγώνες	pertandingan
αγώνες	permainan
αγώνες	games
αγώνες	game
ταινίες	films
ταινίες	film
ταινίες	movies
ταινίες	bioskop
ταινίες	film
μέσω	via
μέσω	melalui
μέσω	lewat
μέσω	through
μέσω	melalui
μαρτίου	march
μαρτίου	maret
γεννήθηκε	born
γεννήθηκε	lahir
γεννήθηκε	terlahir
γεννήθηκε	dilahirkan
ιουνίου	juni
πολλά	banyak
απριλίου	april
τρεις	tiga
τρεις	three
αυγούστου	august
αυγούστου	agustus
έργα	karya
έργα	bekerja
έργα	works
έργα	proyek
δεκεμβρίου	desember
δεκεμβρίου	december
χρήση	menggunakan
χρήση	gunakan
χρήση	pakai
χρήση	penggunaan
πρόεδρος	presiden
πολιτική	polis
πολιτική	kebijakan
πολιτική	politik
ακόμη	masih
ίδιο	same
μας	our
εκλογές	pemilu
εκλογές	pemilu
μέλη	anggota
τελικά	akhirnya
τελικά	akhirnya
μέλος	anggota
μέλος	member
εποχή	kala
εποχή	epoch
εποχή	season
εποχή	musim
εποχή	musimnya
εποχή	zaman
εποχή	era
χωριό	kampung
χωριό	dusun
χωριό	desa
χωριό	village
αρχικά	awalnya
αρχικά	aslinya
αρχικά	awalnya
αρχικά	inisial
περίοδος	periode
δήμος	kotamadya
δήμος	munisipalitas
κύπελλο	gelas
κύπελλο	piala
κύπελλο	cawan
κύπελλο	cangkir
κύπελλο	cup
ζωή	kehidupan
ζωή	life
ζωή	hidup
ζωή	zoe
έδρα	markas
έδρα	kursi
έδρα	seat
περιλαμβάνει	termasuk
περιλαμβάνει	sertakan
περιλαμβάνει	mencakup
περιλαμβάνει	menyertakan
μεγάλο	besar
μεγάλο	big
μεγάλο	besar
βάση	dasar
βάση	pangkalan
βάση	base
βάση	markas
βάση	basis
βάση	basis
κέντρο	tengah
κέντρο	pusat
κέντρο	center
κέντρο	tengah
κέντρο	pusat
κέντρο	centre
γεννήσεις	kelahiran
φεβρουαρίου	februari
φεβρουαρίου	pebruari
κάτι	something
κάτι	sesuatu
κοντά	dekat
κοντά	close
κοντά	dekat
κοντά	tutup
κοντά	terdekat
κοντά	sekitar
μορφή	formulir
μορφή	membentuk
μορφή	form
μορφή	bentuk
μορφή	format
χρόνο	kali
χρόνο	waktu
χρόνο	waktunya
χρόνο	time
ιστοσελίδα	website
κόμμα	party
κόμμα	berpesta
κόμμα	partai
κόμμα	pesta
κόμμα	pihak
κόμμα	koma
γιατί	karena
γιατί	kenapa
γιατί	mengapa
γιατί	why
ρόλο	rollo
ρόλο	peran
ρόλο	peranan
άλμπουμ	album
άλμπουμ	album
επειδή	karena
έκδοση	edition
έκδοση	edisi
έκδοση	versi
γκολ	gol
γκολ	tujuan
γκολ	tujuan
γκολ	gawang
γκολ	sasaran
γκολ	goal
γκολ	gol
αρχές	otoritas
αρχές	berwenang
αρχές	prinsip
γύρω	seputar
γύρω	sekitar
συνήθως	biasanya
ονομασία	nama
ονομασία	penunjukan
κοινότητα	komunitas
κοινότητα	masyarakat
κοινότητα	community
τελευταία	last
τελευταία	terakhir
τελευταία	belakangan
έκανε	made
έκανε	dibuat
ξεκίνησε	dimulai
ξεκίνησε	memulai
κυβέρνηση	pemerintah
κυβέρνηση	pemerintahan
πρώτος	pertama
πρώτος	duluan
πρώτος	dulu
πρώτος	first
πήρε	took
κάνει	selesai
κάνει	beres
κάνει	dilakukan
κάνει	done
ηπα	as
ηπα	usa
ανάμεσα	antara
ανάμεσα	diantara
δεύτερη	detik
δεύτερη	kedua
δεύτερη	second
γλώσσα	lidah
γλώσσα	bahasa
γιος	nak
γιος	putra
γιος	son
γιος	anak
μάχη	battle
μάχη	pertempuran
μάχη	peperangan
μάχη	pertempuran
μάχη	tempur
μάχη	combat
μάχη	bertarung
μάχη	berkelahi
μάχη	fight
μάχη	lawan
μάχη	melawan
μάχη	berjuang
πανεπιστήμιο	universitas
πανεπιστήμιο	university
όλες	all
όλες	aii
όλες	semua
κάποια	some
κάποια	beberapa
δείτε	lihat
δείτε	menonton
δείτε	watch
δείτε	tonton
πόλεμο	perang
πόλεμο	peperangan
πόλεμο	war
συχνά	sering
συχνά	seringkali
συχνά	sering
περιοχές	daerah
περιοχές	wilayah
περιοχές	region
περιοχές	kawasan
περιοχές	area
πρώην	mantan
παράδειγμα	contoh
άρθρο	pasal
άρθρο	artikel
εικόνα	picture
εικόνα	gambar
εικόνα	gambar
εικόνα	image
εικόνα	citra
έλαβε	diterima
επίσημη	official
επίσημη	resmi
επίσημη	formal
κατοίκους	penghuninya
κατοίκους	penduduk
κατοίκους	warga
κατοίκους	penghuni
πηγές	sumber
βόρεια	utara
βόρεια	north
βόρεια	utara
βόρεια	northern
πόλεις	kota
ιδιαίτερα	terutama
ιδιαίτερα	khususnya
ιδιαίτερα	terutama
αγώνα	balapan
αγώνα	race
αγώνα	perlombaan
αγώνα	ras
αγώνα	lomba
αγώνα	korek
αγώνα	cocok
αγώνα	pertandingan
αγώνα	kecocokan
αγώνα	bertarung
αγώνα	berkelahi
αγώνα	fight
αγώνα	lawan
αγώνα	melawan
αγώνα	berjuang
γεγονός	peristiwa
γεγονός	acara
γεγονός	kenyataan
γεγονός	fakta
γεγονός	faktanya
γεγονός	fact
σελίδα	page
σελίδα	halaman
θέμα	theme
θέμα	temanya
θέμα	tema
θέμα	subyek
θέμα	subjek
θέμα	perihal
ηλικία	usia
ηλικία	umur
χρησιμοποιείται	digunakan
χρησιμοποιείται	terpakai
χρησιμοποιείται	used
χρησιμοποιείται	dipakai
πρώτα	pertama
πρώτα	duluan
πρώτα	dulu
πρώτα	first
μέγεθος	ukuran
μέγεθος	size
θεωρείται	dianggap
θεωρείται	dipertimbangkan
εδώ	disini
εδώ	here
εδώ	sini
νότια	southern
νότια	selatan
νότια	selatan
νότια	south
σημείο	poin
σημείο	titik
σημείο	point
σχέση	hubungan
περίπτωση	case
περίπτωση	kasus
νέο	new
νέο	baru
ήδη	sudah
έτος	tahun
έτος	year
σχεδόν	almost
σχεδόν	hampir
σχεδόν	nyaris
σχεδόν	hampir
ένωση	union
ένωση	uni
ένωση	serikat
ένωση	asosiasi
ένωση	perhimpunan
ένωση	association
περισσότερο	selengkapnya
περισσότερο	lebih
περισσότερο	lainnya
περισσότερο	lagi
βασιλιά	raja
βασιλιά	king
εκκλησία	gereja
εκκλησία	church
εκδόσεις	publikasi
μουσείο	museum
μουσείο	musium
πολιτικός	politisi
πολιτικός	politikus
συμμετοχή	keterlibatan
συμμετοχή	keterlibatannya
συμμετοχή	partisipasi
δυο	dua
δυο	two
μεγαλύτερη	greater
πέθανε	die
πέθανε	mati
πέθανε	meninggal
ανά	per
μουσική	music
μουσική	musik
κόσμο	cosmo
κόσμο	world
κόσμο	dunia
άτομα	individu
άτομα	individual
άτομα	rakyat
άτομα	orang
άτομα	people
δεύτερο	detik
δεύτερο	kedua
δεύτερο	second
είδος	jenis
είδος	tipe
είδος	ketik
είδος	spesies
είδος	species
αρκετά	cukup
εκείνη	she
χώρες	negara
χώρο	ruang
χώρο	spasi
χώρο	space
χώρο	angkasa
σχολή	sekolah
εναντίον	menentang
εναντίον	melawan
εναντίον	against
εναντίον	terhadap
τρία	tiga
τρία	three
χαρακτηριστικά	karakteristik
χαρακτηριστικά	fitur
χαρακτηριστικά	atribut
όρος	term
όρος	istilah
όρος	gunung
όρος	mount
όρος	kait
όρος	syarat
όρος	kondisi
ιδρύθηκε	didirikan
βασιλιάς	raja
βασιλιάς	king
παιδιά	boys
παιδιά	guys
παιδιά	anak
βραβείο	prize
βραβείο	penghargaan
βραβείο	award
άρχισε	dimulai
άρχισε	memulai
φαίνεται	tampaknya
φαίνεται	sepertinya
αρχαία	kuno
μήκος	panjang
κυκλοφόρησε	dilepaskan
κυκλοφόρησε	dirilis
τι	what
τι	apa
συμμετείχε	berpartisipasi
χρονιά	tahun
χρονιά	year
παραγωγή	production
παραγωγή	produksi
ηθοποιός	aktris
ηθοποιός	actress
ηθοποιός	actor
ηθοποιός	aktor
ελληνικά	greek
ελληνικά	yunani
δυνάμεις	powers
γαλλία	prancis
γαλλία	france
γαλλία	perancis
ελληνικό	greek
ελληνικό	yunani
ευρώπη	eropa
δεκαετία	dekade
γνωστό	dikenal
γνωστό	diketahui
παγκόσμιο	global
βιβλίο	kitab
βιβλίο	book
βιβλίο	buku
διάστημα	interval
διάστημα	ruang
διάστημα	spasi
διάστημα	space
διάστημα	angkasa
οικογένεια	keluarga
οικογένεια	family
οικογένεια	famili
μέτρα	mengukur
σημαίνει	berarti
σημαίνει	artinya
σημαίνει	sarana
πέντε	lima
πέντε	five
παραπάνω	diatas
υπουργός	menteri
σεζόν	season
σεζόν	musim
σεζόν	musimnya
πρότυπο	model
πρότυπο	template
πρότυπο	templat
πρότυπο	standar
πρότυπο	standard
αριθμός	angka
αριθμός	nomor
αριθμός	bilangan
αριθμός	nomer
θάνατο	kematian
θάνατο	death
θάνατο	maut
θάνατο	mati
εταιρεία	perusahaan
εταιρεία	company
σώμα	body
σώμα	bodi
σώμα	buh
σώμα	tubuh
σώμα	badan
σώμα	kesatuan
σώμα	corps
σώμα	korps
πρωτεύουσα	capital
πρωτεύουσα	ibukota
πρωτεύουσα	modal
παράλληλα	paralel
σύνολο	total
γνωστή	dikenal
γνωστή	diketahui
κατάσταση	status
κατάσταση	pgn
κατάσταση	situasi
κατάσταση	syarat
κατάσταση	kondisi
νησί	pulau
νησί	island
επίπεδο	aras
επίπεδο	level
επίπεδο	tingkatan
επίπεδο	tingkat
επιτυχία	sukses
επιτυχία	kesuksesan
επιτυχία	berhasil
επιτυχία	keberhasilan
γερμανία	jerman
άλλους	lain
άλλους	lainnya
πίσω	kembali
πίσω	balik
πίσω	mundur
πίσω	back
πίσω	belakang
δημιουργία	buat
δημιουργία	ciptakan
δημιουργία	membuat
δημιουργία	pembuatan
δημιουργία	ciptaan
δημιουργία	penciptaan
δημιουργία	kreasi
αρχή	mulai
αρχή	mulailah
αρχή	start
αρχή	permulaan
αρχή	awal
αρχή	prinsip
αρχή	prinsipnya
αρχή	otoritas
αρχή	kewenangan
αρχή	authority
άδεια	lisensi
άδεια	sim
άδεια	ijin
άδεια	izin
άδεια	lisensi
άδεια	izin
άδεια	ijin
άδεια	hampa
άδεια	kosongkan
άδεια	kosong
σου	sue
επιπλέον	tambahan
περισσότερα	selengkapnya
περισσότερα	lebih
περισσότερα	lainnya
περισσότερα	lagi
ανάπτυξη	pengembangan
ανάπτυξη	perkembangan
ανάπτυξη	pembangunan
ανάπτυξη	pertumbuhan
ανάπτυξη	perkembangan
ανάπτυξη	pertumbuhannya
φάση	fase
αυτόν	nya
αυτόν	him
συγγραφέας	penulis
συγγραφέας	pengarang
συγγραφέας	penulis
συγγραφέας	pembuat
άγιος	agios
άγιος	santo
άγιος	saint
θάνατοι	kematian
γ΄	iii
τραγούδι	menyanyi
τραγούδι	bernyanyi
τραγούδι	lagu
τραγούδι	song
κόρη	daughter
κόρη	putri
κόρη	dikit
πάλι	lagi
επαρχία	propinsi
επαρχία	provinsi
ιωάννης	john
ιωάννης	yohanes
θεσσαλονίκη	thessaloniki
αγγλικά	inggris
αγγλικά	indonesian
αγγλικά	english
άλλοι	lain
άλλοι	lainnya
κέρδισε	win
κέρδισε	menang
κέρδισε	menangkan
κέρδισε	won
κέρδισε	dimenangkan
κέρδισε	menang
βασίλειο	kingdom
βασίλειο	kerajaan
σκοπό	tujuan
συνολικά	total
συνολικά	keseluruhan
γνωστός	dikenal
γνωστός	diketahui
γνωστός	kenalan
πληροφορίες	info
πληροφορίες	information
πληροφορίες	informasi
εθνικό	gimn
εθνικό	national
εθνικό	nasional
καριέρα	karir
καριέρα	karier
καριέρα	berkarir
ποτέ	pernah
ποτέ	pernah
ποτέ	ever
τέλη	fee
τέλη	biaya
τέλη	biayanya
τέλη	biaya
πλευρά	sisi
πλευρά	side
πλευρά	samping
διάφορες	bermacam
διάφορες	berbagai
διάφορες	beragam
ανήκει	milik
πρόγραμμα	program
πρόγραμμα	jadwal
πρόγραμμα	program
χιλιόμετρα	miles
χιλιόμετρα	mil
χιλιόμετρα	kilometer
χιλιόμετρα	mileage
χιλιόμετρα	kilometer
κάτοικοι	penghuninya
κάτοικοι	penduduk
κάτοικοι	warga
κάτοικοι	penghuni
άρθρα	artikel
γεώργιος	georgios
γεώργιος	george
τύπου	tekan
τύπου	pers
τύπου	press
τύπου	jenis
τύπου	tipe
τύπου	ketik
δημοκρατία	republik
δημοκρατία	demokrasi
πόλεμος	perang
πόλεμος	peperangan
πόλεμος	war
εφημερίδα	koran
μικρό	small
μικρό	kecil
μικρό	little
μικρό	kecil
μικρό	sedikit
μικρό	beraktifitas
τόπος	tempatkan
τόπος	place
τόπος	tempat
τόπος	lokasi
ονομάζεται	disebut
ονομάζεται	dipanggil
συγκεκριμένα	spesifik
συγκεκριμένα	tertentu
συγκεκριμένα	khusus
συγκεκριμένα	khususnya
είδη	spesies
είδη	species
πηγή	sumber
κάποιος	seseorang
κάποιος	someone
κάποιος	seseorang
κάποιος	somebody
πρωταθλήματα	kejuaraan
ιταλία	italy
ιταλία	italia
πατέρας	ayah
πατέρας	bapa
πατέρας	bapak
κατηγορίες	tagihan
κατηγορίες	biaya
κατηγορίες	kategori
αναφέρει	mention
αναφέρει	penyebutan
αναφέρει	mentions
αναφέρει	sebutan
ποδόσφαιρο	sepakbola
ποδόσφαιρο	soccer
ποδόσφαιρο	sepakbola
ποδόσφαιρο	football
θέσεις	posisi
θέσεις	kiriman
θέσεις	posting
θέσεις	kursi
περισσότερες	selengkapnya
περισσότερες	lebih
περισσότερες	lainnya
περισσότερες	lagi
έκταση	cakupan
έκταση	lingkup
έκταση	luasnya
έκταση	daerah
έκταση	wilayah
έκταση	luas
έκταση	kawasan
έκταση	area
γενικά	keseluruhan
γενικά	umumnya
γενικά	umum
γενικά	jendral
γενικά	jenderal
σημαντικό	jga
σημαντικό	penting
νίκη	win
νίκη	menang
νίκη	menangkan
νίκη	kemenangan
νίκη	victory
νίκη	memenangkan
νίκη	menang
μικρή	small
μικρή	kecil
μικρή	little
μικρή	kecil
μικρή	sedikit
μικρή	beraktifitas
έτη	tahun
πατέρα	ayah
πατέρα	bapa
πατέρα	bapak
αμερικανός	american
αμερικανός	amerika
τελικό	final
πάντα	always
πάντα	selalu
συγκρότημα	band
συγκρότημα	komplek
συγκρότημα	complex
συγκρότημα	rumit
συγκρότημα	kompleks
παραγωγής	production
παραγωγής	produksi
ίσως	mungkin
ίσως	barangkali
ίσως	mungkin
ίσως	maybe
επόμενη	selanjutnya
επόμενη	berikutnya
επόμενη	next
στιγμή	moment
στιγμή	momen
μήνες	bulan
αποτελείται	terdiri
αποτελείται	terdiri
θεωρία	teori
ύψος	ketinggian
ύψος	tinggi
πολλοί	banyak
όλοι	all
όλοι	aii
όλοι	semua
όλοι	semuanya
τώρα	sekarang
τώρα	now
τώρα	kini
προπονητής	pelatih
προπονητής	coach
θέατρο	theater
θέατρο	teater
θέατρο	bioskop
θέατρο	theatre
θέατρο	teater
θέατρο	bioskop
σημαντική	jga
σημαντική	penting
σημαντική	signifikan
ημέρα	siang
ημέρα	hari
ημέρα	day
διάφορα	miscellaneous
επέστρεψε	dikembalikan
κατέκτησε	ditaklukkan
κατέκτησε	menaklukkan
θέματα	topik
θέματα	tema
θέματα	masalah
θέματα	isu
στάδιο	stadion
στάδιο	stadium
στάδιο	pentas
στάδιο	tahap
στάδιο	panggung
στάδιο	stage
χωριά	desa
επίθεση	menyerang
επίθεση	serangan
επίθεση	serang
επίθεση	penyerangan
επίθεση	serbu
επίθεση	serangan
επίθεση	penyerangan
τραγούδια	lagu
τραγούδια	songs
πληθυσμός	penduduk
πληθυσμός	populasi
λέξη	kata
λέξη	word
λέξη	firman
κατάφερε	dikelola
προβλήματα	masalah
δύναμη	kekuatan
δύναμη	force
δύναμη	memaksa
δύναμη	angkatan
δύναμη	paksa
δύναμη	paksakan
δύναμη	tenaga
δύναμη	kekuasaan
δύναμη	kekuatan
δύναμη	power
δύναμη	daya
επανάσταση	revolution
επανάσταση	revolusi
τύπος	tekan
τύπος	pers
τύπος	press
τύπος	formula
τύπος	rumus
τύπος	jenis
τύπος	tipe
τύπος	ketik
εκατομμύρια	juta
εκατομμύρια	million
εκατομμύρια	sejuta
εκατομμύρια	jutaan
εκατομμύρια	juta
εκατομμύρια	berjuta
τέσσερις	empat
τέσσερις	four
πορεία	course
πορεία	kursus
μέση	middle
μέση	pertengahan
μέση	tengah
μέση	pinggang
πρόβλημα	masalah
πρόβλημα	problem
πρόβλημα	solat
πρόβλημα	masalah
πρόβλημα	trouble
πρόβλημα	kesulitan
άνω	upper
άνω	atas
νερό	water
νερό	air
τοπική	local
τοπική	lokal
περιφέρεια	daerah
περιφέρεια	wilayah
περιφέρεια	provinsi
περιφέρεια	region
περιφέρεια	kawasan
περιφέρεια	distrik
περιφέρεια	kecamatan
περιφέρεια	raionul
περιφέρεια	kabupaten
περιφέρεια	daerah
παρουσία	kehadirannya
παρουσία	kehadiran
μητέρα	mother
μητέρα	ibu
μητέρα	bunda
έξι	six
έξι	enam
δομή	struktur
παρίσι	paris
έγραψε	tulis
έγραψε	menulis
κατασκευή	memproduksi
κατασκευή	konstruksi
κατασκευή	pembangunan
κατασκευή	membangun
περιέχει	mengandung
περιέχει	berisi
περιπτώσεις	kasusnya
περιπτώσεις	kasus
ημέρες	days
ημέρες	hari
μαρία	maria
μερικές	some
μερικές	beberapa
τιμή	harga
τιμή	price
τιμή	harganya
τιμή	bernilai
τιμή	nilai
διαδικασία	proses
διαδικασία	prosedur
κοινό	pemirsa
κοινό	penonton
διαγραφή	hapus
διαγραφή	penghapusan
διαγραφή	hapus
διαγραφή	delete
απογραφή	sensus
απογραφή	inventaris
συλλογή	koleksi
τρίτη	tuesday
τρίτη	selasa
τρίτη	sepertiga
τρίτη	ketiga
παρακάτω	dibawah
ναός	temple
ναός	candi
ναός	kuil
βοήθεια	bantuan
βοήθεια	bantu
βοήθεια	bantuan
βοήθεια	membantu
απόσταση	kejauhan
απόσταση	jarak
απόσταση	rentang
απόσταση	kisaran
απόσταση	range
απόσταση	jangkauan
νέων	pemuda
αμέσως	segera
αναφορά	lapor
αναφορά	laporkan
αναφορά	melaporkan
αναφορά	laporan
αναφορά	acuan
αναφορά	referensi
αναφορά	rujukan
ποδοσφαιριστής	footballer
δράση	tindakan
δράση	aksi
λιγκ	league
λιγκ	liga
απλά	cuma
απλά	hanya
γιώργος	giorgos
γιώργος	george
γιώργος	georgios
γεγονότα	fakta
γεγονότα	peristiwa
γεγονότα	kegiatan
γεγονότα	event
γεγονότα	acara
σύντομο	short
σύντομο	singkat
σύντομο	pendek
σύντομο	ringkas
σύντομο	singkat
σύντομο	brief
κράτος	negara
κράτος	keadaan
κράτος	state
κωνσταντίνος	konstantinos
κωνσταντίνος	konstantin
κωνσταντίνος	konstantinus
κωνσταντίνος	constantine
στρατό	tentara
στρατό	army
αγία	santo
αγία	saint
αποτελέσματα	hasilnya
αποτελέσματα	hasil
ιστορικό	background
ιστορικό	latar
ιστορικό	history
ιστορικό	riwayat
ιστορικό	sejarah
σπίτι	home
σπίτι	rumah
σπίτι	pulang
σπίτι	beranda
σπίτι	house
σπίτι	rumah
τζον	john
τζον	yohanes
τζον	jon
αρκετές	beberapa
τμήματα	divisi
τμήματα	pembagian
τμήματα	segmen
τμήματα	departemen
τμήματα	bagian
λειτουργία	fungsi
λειτουργία	moda
λειτουργία	modus
λειτουργία	mode
λειτουργία	operasi
βιβλία	pembukuan
βιβλία	buku
πρωθυπουργός	premier
κείμενο	sms
κείμενο	teks
γραμμή	line
γραμμή	baris
γραμμή	garis
σχέδιο	project
σχέδιο	proyek
σχέδιο	projek
σχέδιο	draf
σχέδιο	draft
σχέδιο	konsep
σχέδιο	disain
σχέδιο	design
σχέδιο	desain
σχέδιο	rencana
σχέδιο	plan
σχέδιο	rencanakan
βουλευτής	anggota
βουλευτής	member
γη	bumi
γη	earth
γη	daratan
γη	tanah
γη	land
χρήστες	pemakai
χρήστες	pengguna
εμφανίζεται	ditampilkan
ξανά	lagi
αυτοί	mereka
χρήστης	pemakai
χρήστης	pengguna
θάλασσα	laut
χρησιμοποιούνται	digunakan
χρησιμοποιούνται	terpakai
χρησιμοποιούνται	used
χρησιμοποιούνται	dipakai
καλύτερη	better
πολιτείες	negara
χρήστη	pemakai
χρήστη	pengguna
πληθυσμού	penduduk
πληθυσμού	populasi
εξουσία	otoritas
εξουσία	kewenangan
εξουσία	authority
εξουσία	tenaga
εξουσία	kekuasaan
εξουσία	kekuatan
εξουσία	power
εξουσία	daya
καλοκαίρι	summer
παράδοση	pengiriman
παράδοση	delivery
παράδοση	penayangan
παράδοση	pengantaran
παράδοση	menyerah
παράδοση	tradisi
άνδρες	pria
άνδρες	men
όσκαρ	oscar
όσκαρ	oscar
όσκαρ	oskar
ακριβώς	tepat
ακριβώς	justru
ακριβώς	tepat
ακριβώς	persis
ακριβώς	tepatnya
γυναίκα	woman
γυναίκα	wanita
γυναίκα	perempuan
γυναίκα	permpuan
γυναίκα	female
γυναίκα	betina
γυναίκα	perempuan
γυναίκα	isteri
γυναίκα	istrinya
