ngc	ngc
kao	ca
kao	like
koji	cine
koji	care
također	prea
katalog	catalog
katalog	catalogul
katalog	catalog
katalog	catalogul
spisak	lista
spisak	lista
galaksija	galaxie
galaksija	galaxia
galaksija	galaxy
vanjski	exterioare
vanjski	exterior
vanjski	extern
vanjski	externe
vanjski	externi
vanjski	externa
vanjski	exterior
koja	care
što	ce
nalazi	constatari
nalazi	constatarile
bio	bio
bio	biografia
bio	biografie
bio	fost
prečnik	diametrul
prečnik	diametru
gdje	unde
broj	numar
broj	numar
broj	numarul
oko	despre
oko	ochiul
oko	ochi
oko	eye
mjesto	locul
mjesto	loc
nakon	dupa
nakon	dupa
pogledajte	verifica
pogledajte	verifica
pogledajte	verificare
pogledajte	bifat
sajtu	situl
sajtu	site
sajtu	sit
poznat	cunoscut
poznat	cunoscuta
poznat	cunoscute
poznat	celebra
poznat	faimoasa
poznat	faimos
poznat	celebru
stanovnika	locuitori
izvještaj	raport
izvještaj	raportul
izvještaj	raporteaza
ali	dar
udaljenost	distanta
udaljenost	distanta
udaljenost	distanta
udaljenost	distanta
apsolutna	absoluta
pomak	tura
pomak	tura
grupa	grupa
grupa	grup
grupa	grupul
grupa	grupa
spiralna	spirala
spiralna	spirala
pop	pop
vidljivo	vizibila
vidljivo	vizibile
vidljivo	vizibil
minuta	minutele
minuta	minute
minuta	minut
minuta	minutul
najmanji	mondo
naseljeno	locuita
naseljeno	locuit
naseljeno	locuite
naseljeno	populata
naseljeno	populate
naseljeno	populat
mag	mag
novi	nou
novi	noua
novi	noi
novi	noua
sadrži	contine
sadrži	contine
sadrži	contine
zvijezda	stea
zvijezda	star
zvijezda	vedeta
zvijezda	steaua
zvijezda	staruri
zvijezda	stars
zvijezda	stelele
zvijezda	stele
može	putea
može	pot
može	can
ima	ima
ima	are
licenca	licenta
licenca	licenta
licenca	licenta
com	com
popis	recensamantului
popis	recensamantul
popis	recensamant
stadion	estadio
stadion	stadion
stadion	stadium
stadion	stadionul
kod	codul
kod	cod
svg	svg
pod	sub
sastavu	compozitia
sastavu	compozitia
sastavu	compozitie
isbn	isbn
zbog	datorate
zbog	datorata
samo	doar
samo	numai
samo	doar
godina	ani
godina	anii
godina	anul
godina	an
prvo	primii
prvo	prima
prvo	primul
hiljada	mii
zavod	institut
zavod	institutul
sve	totul
sve	toti
sve	toti
sve	toate
sve	tot
zemlje	tari
zemlje	tarile
zemlje	tarile
zemlje	tari
brzina	viteza
brzina	viteza
brzina	speed
brzina	turatia
naselje	decontarea
naselje	decontare
naselje	asezare
naselje	vecinatate
naselje	cartierul
naselje	cartier
više	mai
kada	cand
kada	cand
prvi	primii
prvi	prima
prvi	primul
deset	ten
deset	zece
tip	guy
tip	tip
tip	tipul
tip	tasteaza
tip	tip
između	intre
između	intre
sljedeći	urmatorul
sljedeći	urmatorul
sljedeći	urmator
sljedeći	urmatoarea
lokacija	localizare
lokacija	locatie
lokacija	locatia
lokacija	locatia
lokacija	locatii
lokacija	locatii
svjetlost	lumina
svjetlost	light
svjetlost	lumina
svjetlost	stralucire
svjetlost	luminozitate
masa	liturghie
masa	mass
masa	masa
masa	masa
masa	multimea
masa	multime
masa	multime
baza	baza
baza	baza
objekti	facilitati
objekti	facilitati
objekti	obiectele
objekti	obiecte
pozicija	pozitie
pozicija	pozitia
pozicija	pozitia
pozicija	pozitie
pozicija	pozitie
pozicija	pozitii
pozicija	pozitii
pozicija	pozitiile
karta	harta
karta	harta
karta	tichet
karta	bilet
karta	biletul
karta	cardul
karta	card
projekt	project
projekt	proiectului
projekt	proiectul
projekt	proiect
online	online
dimenzije	dimensiunile
dimenzije	dimensiuni
nasa	nasa
messier	messier
night	noapte
night	noaptea
kako	cum
atlas	atlas
sky	cerul
sky	sky
sky	cer
dio	parte
dio	partea
jedan	una
jedan	unul
jedan	unu
bilo	bilo
bilo	oricare
bilo	orice
astronomska	astronomice
astronomska	astronomic
radijalna	radial
interaktivni	interactiv
interaktivni	interactive
simbad	simbad
style	stil
style	stilul
napravio	facute
napravio	made
napravio	facuta
napravio	facut
rezultat	scorul
rezultat	punctaj
rezultat	scor
rezultat	rezultatul
rezultat	rezultat
otkriće	descoperire
otkriće	descoperiri
otkriće	descoperirea
