ngc	ngc
kao	jako
kao	like
koji	ktery
koji	kdo
koji	který
koji	koho
koji	who
također	rovněž
također	také
također	též
također	taky
također	taky
katalog	katalog
katalog	katalogu
katalog	katalog
katalog	katalogu
spisak	seznam
galaksija	galaxií
galaksija	galaxie
galaksija	galaxii
galaksija	galaxy
vanjski	vnější
vanjski	externí
vanjski	externích
vanjski	vnější
koja	kterou
koja	který
koja	což
koja	která
koja	které
što	co
nalazi	zjištění
nalazi	nálezy
nalazi	poznatky
nalazi	najde
bio	bio
bio	bylo
bio	byl
bio	byla
prečnik	průměru
prečnik	průměr
gdje	kde
gdje	kam
broj	číslo
broj	počet
oko	oka
oko	očko
oko	oční
oko	eye
oko	oko
oko	okolo
oko	kolem
mjesto	místo
mjesto	misto
nakon	po
nakon	poté
pogledajte	šek
pogledajte	kontrola
pogledajte	zkontrolovat
pogledajte	zkontrolujte
sajtu	stránka
sajtu	lokalita
sajtu	stránky
najveći	největší
poznat	známo
poznat	známý
poznat	známí
poznat	známé
poznat	známá
poznat	slavná
poznat	slavní
poznat	slavný
poznat	slavné
stanovnika	obyvatelé
stanovnika	obyvatel
izvještaj	nahlásit
izvještaj	zpráva
izvještaj	report
izvještaj	hlášení
izvještaj	nahlášení
pgc	pgc
ali	ale
udaljenost	vzdálenosti
udaljenost	vzdálenost
udaljenost	odstup
apsolutna	absolutní
pomak	směnu
pomak	směna
pomak	posun
grupa	skupinu
grupa	skupiny
grupa	skupina
spiralna	spirála
pop	pop
vidljivo	viditelný
vidljivo	viditelná
vidljivo	viditelné
minuta	minuty
minuta	zápis
minuta	minut
minuta	minuta
minuta	minutu
općine	obce
općine	obcí
najmanji	mondo
najmanji	nejmenší
naseljeno	obydlené
naseljeno	obydlených
mag	mag
novi	nový
novi	nově
novi	nové
novi	nová
novi	novinka
sadrži	obsahovala
sadrži	obsahovaly
sadrži	obsažené
sadrži	obsažený
sadrži	obsahuje
zvijezda	hvězda
zvijezda	star
zvijezda	hvězdičky
zvijezda	hvězdy
zvijezda	hvězdami
zvijezda	stars
može	mohl
može	mohla
može	může
može	mohou
ima	ima
ima	má
licenca	licenci
licenca	licence
com	kom
com	com
popis	sčítání
stadion	estadio
stadion	stadionu
stadion	stadion
stadion	stadium
kod	kód
svg	svg
pod	pod
sastavu	složení
isbn	isbn
zbog	splatné
samo	jedině
samo	jen
samo	jenom
samo	pouze
samo	prostě
samo	jen
samo	jenom
godina	léta
godina	roků
godina	let
godina	roky
godina	roku
godina	rok
godina	ročník
godina	roce
prvo	nejdřív
prvo	nejprve
prvo	první
prvo	nejdříve
zavod	institutu
zavod	ústav
zavod	institut
sve	všechno
sve	vše
sve	vse
sve	všichni
sve	všechno
sve	všechny
sve	vše
zemlje	země
brzina	rychlost
brzina	otáčky
brzina	speed
brzina	rychlost
brzina	rychlosti
naselje	vypořádání
naselje	zúčtování
naselje	vyrovnání
naselje	urovnání
naselje	okolí
naselje	čtvrť
naselje	sousedství
više	další
više	více
više	víc
više	more
kada	když
kada	kdy
prvi	nejdřív
prvi	nejprve
prvi	první
prvi	nejdříve
deset	desítka
deset	deset
tip	chlap
tip	guy
tip	borec
tip	druh
tip	typu
tip	typ
tip	type
odnos	poměr
između	mezi
sljedeći	další
sljedeći	dále
lokacija	lokace
lokacija	místo
lokacija	poloha
lokacija	umístění
lokacija	lokalita
lokacija	lokace
lokacija	lokality
svjetlost	světle
svjetlost	lehké
svjetlost	světlo
svjetlost	jasu
svjetlost	jas
masa	hmota
masa	mše
masa	hmotnosti
masa	hmotnost
masa	dav
masa	zástup
masa	davu
baza	základna
baza	základ
baza	báze
baza	základnu
objekti	objekty
objekti	předměty
objekti	objektů
pozicija	poloha
pozicija	postavení
pozicija	pozice
pozicija	postoj
pozicija	pozic
pozicija	polohy
pozicija	pozice
karta	mapě
karta	mapa
karta	mapy
karta	mapu
karta	vstupenka
karta	jízdenka
karta	tiket
karta	lístek
karta	karta
karta	vizitka
karta	kartu
projekt	projekt
projekt	projektu
online	online
dimenzije	rozměry
dimenzije	dimenze
dok	zatímco
nasa	nasa
messier	messier
night	noční
night	noci
night	noc
kako	jak
atlas	atlas
sky	nebe
sky	obloha
sky	sky
sky	nebeský
najbliži	nejbližší
najbliži	nejblíže
najbliži	nejbližší
dio	part
dio	část
jedan	jedno
jedan	jednu
jedan	jeden
jedan	jedna
bilo	jakékoliv
bilo	jakýkoliv
bilo	jakoukoli
bilo	jakoukoliv
bilo	jakékoli
astronomska	astronomické
radijalna	radiální
interaktivni	interaktivní
simbad	simbad
style	styl
style	stylu
napravio	vyrobil
napravio	vyrobeny
napravio	vyrobený
napravio	udělal
napravio	vyrobené
napravio	vyrobeno
rezultat	skóre
rezultat	výsledek
