yang	yang
dan	at
dan	dan
dengan	kay
the	mga
the	ang
the	yung
juga	rin
juga	din
terletak	kasinungalingan
indonesia	indonesia
dari	dari
dari	mula
daerah	distrito
tahun	taon
tahun	taon
telah	has
wilayah	probinsya
wilayah	province
wilayah	probinsiya
wilayah	lalawigan
wilayah	rehiyon
wilayah	teritoryo
lihat	makita
lihat	see
lihat	makakita
lihat	tingnan
kawasan	lugar
kawasan	area
kawasan	lawak
kawasan	rehiyon
kawasan	rehiyon
luar	labas
sekolah	paaralan
tidak	hinde
tidak	hindi
komun	commune
komun	communes
bahasa	wika
bahasa	alangan
bahasa	wikang
bahasa	tausug
orang	taong
orang	person
orang	tao
orang	tao
pautan	link
pautan	links
malaysia	malaysia
daripada	mula
daripada	kesa
daripada	kaysa
kampung	nayon
jabatan	kagawaran
jabatan	departamento
satu	isa
satu	one
negara	bansa
negara	makabayan
negara	state
negara	estado
negara	negara
negara	bansang
mereka	kanila
mereka	sila
mereka	silang
mereka	sila
mereka	nila
kebangsaan	nationality
kebangsaan	nasyonalidad
kebangsaan	national
kebangsaan	pambansa
kebangsaan	pambansang
kebangsaan	nasyonal
bandar	bayan
bandar	lungsod
bandar	siyudad
bandar	city
bandar	lungsod
bandar	bandar
imperial	imperial
lelaki	lalaking
lelaki	lalaki
lelaki	man
negeri	state
negeri	estado
menjadi	pagiging
barat	west
barat	kanluran
barat	barat
barat	kanluranin
barat	western
lain	iba
lebih	pa
lebih	pang
etnik	etniko
etnik	lahi
mempunyai	has
mempunyai	may
perancis	pransiya
perancis	france
nama	pangalan
nama	pong
perbandaran	nayon
perbandaran	munisipalidad
perbandaran	munisipyo
perbandaran	munisipyo
boleh	pwede
boleh	maari
filem	films
filem	pelikula
filem	sine
filem	movie
filem	movies
timur	silangan
timur	east
timur	silangang
digunakan	ginamit
digunakan	nagamit
digunakan	ginagamit
dua	dua
dua	dalawang
dua	dalawa
dua	two
pertama	unang
pertama	muna
perempuan	babae
perempuan	kababaihan
svg	svg
svg	wmf
india	indian
india	india
senarai	listahang
senarai	listahan
dia	dia
presiden	pangulo
presiden	presidente
terbang	bangaw
terbang	fly
terbang	lumipad
terbang	lumilipad
dunia	mundo
kerana	kc
kerana	kasi
kerana	dahil
bahawa	na
bahawa	yan
laut	dagat
selatan	katimugang
selatan	southern
selatan	selatan
selatan	timog
stadium	stadium
tempat	lugar
tempat	pook
tempat	places
besar	large
besar	malaki
besar	malaking
besar	big
besar	malaking
besar	malaki
tetapi	ngunit
tetapi	pero
antara	pagitan
pelajar	estudyante
pelajar	studyante
pelajar	student
pelajar	estudyante
utara	north
utara	hilagang
utara	hilaga
utara	hilagang
syarikat	corporation
syarikat	korporasyon
syarikat	kumpanya
syarikat	kompanya
syarikat	kumpanya
syarikat	kompanya
raya	raya
beberapa	ilang
jumlah	halaga
jumlah	kabuuang
jumlah	kabuuan
republik	republican
republik	republika
kumpulan	grupo
kumpulan	pangkat
kumpulan	group
tentera	military
tentera	pangmilitar
tentera	militar
tentera	sundalo
tentera	hukbo
tentera	army
amerika	amerikano
amerika	amerika
amerika	america
amerika	amerika
turki	turkey
turki	turkiya
turki	turks
turki	turko
baru	new
baru	bago
baru	bagong
baru	baru
buah	berries
buah	prutas
buah	bunga
buah	fruits
buah	prutas
jawa	java
jawa	javanese
bawah	ibaba
bawah	ilalim
hari	araw
hari	araw
google	google
pemain	manlalaro
pemain	player
pemain	manlalaro
melayu	malay
melayu	melayu
kerajaan	kaharian
kerajaan	imperyo
kerajaan	monggol
kerajaan	lupain
kerajaan	pamahalaan
kerajaan	gobyerno
sama	sama
sama	pantay
sama	parehong
sama	same
iran	iran
iran	iranian
ahli	miyembro
ahli	miyembro
ahli	members
ahli	kasapi
kedua	pangalawa
pasukan	hukbo
pasukan	tropa
pasukan	team
islam	islamic
islam	islam
mana	mana
mana	saan
mana	asan
ketua	chief
ketua	hepe
ketua	chairman
masa	panahon
masa	oras
masa	time
lagu	awitin
lagu	kanta
lagu	awit
lagu	kanta
lagu	songs
style	istilo
style	style
style	estilo
tengah	tengah
tengah	gitnang
tengah	gitna
jerman	aleman
jerman	germany
jerman	alemanya
jerman	mikrobyo
jalan	daan
gmt	gmt
cet	cet
utama	pangunahing
utama	pangunahin
utama	pangunahing
utama	pangunahin
banyak	maraming
banyak	marami
salah	mali
salah	mali
apabila	kapag
apabila	kailan
bahagian	division
bahagian	dibisyon
bahagian	section
bahagian	seksyon
bahagian	seksiyon
bahagian	parts
bahagian	bahagi
bahagian	part
bahagian	parte
menggunakan	paggamit
lagi	ulit
lagi	again
lagi	muli
lagi	nanaman
lagi	pa
lagi	pang
jenis	type
jenis	uri
sungai	ilog
sungai	ilog
kota	lungsod
kota	siyudad
kota	city
kota	kota
jepun	japan
jepun	hapon
jepun	hapon
jepun	japanese
jepun	hapones
anak	anak
anak	bata
ada	may
ada	ada
tanah	lupain
tanah	lupa
tanah	lupa
tanah	lupa
tanah	ground
national	national
national	pambansa
national	pambansang
national	nasyonal
bersama	kapwa
bersama	sama
bersama	magkasama
dikenali	nakakilala
dikenali	kinikilalang
dikenali	nakilalang
dikenali	kinikilala
dikenali	nakilala
dikenali	kilala
dikenali	makikilala
dikenali	makikilalang
hanya	lng
hanya	nalang
hanya	basta
sebelum	noon
sebelum	dati
sebelum	bago
air	tubig
air	waters
air	hangin
air	himpapawid
sepanyol	espanya
sepanyol	spain
sepanyol	spanish
sepanyol	kastila
sepanyol	espanyol
raja	raja
raja	raha
raja	king
raja	hari
raja	haring
perang	digmaan
perang	digmaang
perang	wars
