yang	yang
dan	og
dan	dan
dengan	med
the	de
the	den
untuk	til
untuk	for
juga	også
terletak	beliggende
terletak	løgn
terletak	løgne
indonesia	indonesien
dari	dari
dari	fra
daerah	distriktet
daerah	district
daerah	distrikt
tahun	år
tahun	aars
tahun	året
tahun	år
adalah	er
telah	har
wilayah	provins
wilayah	provinsen
wilayah	region
wilayah	territorier
wilayah	område
wilayah	territorium
lihat	se
kawasan	areal
kawasan	område
kawasan	region
kawasan	regionerne
kawasan	regioner
kawasan	områder
luar	udenfor
luar	udvendig
luar	udvendigt
sekolah	skoler
sekolah	skolerne
sekolah	skolen
sekolah	school
sekolah	skole
tidak	ikke
tidak	not
tidak	ej
komun	kommune
komun	kollektiv
komun	kommuner
komun	kommunerne
bahasa	sprog
bahasa	sprog
bahasa	sproget
orang	person
orang	mennesker
orang	personer
orang	folk
orang	people
pautan	link
pautan	linket
pautan	link
pautan	links
malaysia	malaysia
daripada	fra
daripada	end
kampung	village
kampung	landsbyen
kampung	landsby
jabatan	afdeling
jabatan	departement
jabatan	afdelingen
satu	satu
satu	et
satu	en
satu	én
negara	landet
negara	land
negara	lande
negara	stat
negara	state
negara	delstat
negara	tilstand
negara	landene
negara	lande
mereka	them
mereka	dem
mereka	de
kebangsaan	nationalitet
kebangsaan	statsborgerskab
kebangsaan	nationale
kebangsaan	nationalt
kebangsaan	national
kebangsaan	landsdækkende
bandar	town
bandar	byen
bandar	by
bandar	city
bandar	byen
bandar	storby
bandar	by
bandar	byerne
bandar	storbyer
bandar	byer
bandar	bandar
imperial	kejserlige
imperial	imperial
lelaki	mennesket
lelaki	mand
lelaki	manden
negeri	stat
negeri	state
negeri	delstat
negeri	tilstand
barat	west
barat	vest
barat	vestpå
barat	barat
barat	vestlig
barat	vest
barat	western
barat	vestligt
barat	vestlige
lain	andre
lain	andet
lain	andre
lebih	mere
lebih	flere
etnik	etnisk
etnik	etniske
etnik	etnicitet
mempunyai	har
mempunyai	har
mempunyai	have
perancis	fransk
perancis	franskmænd
perancis	franskmand
perancis	french
perancis	franske
perancis	frankrig
perancis	france
akan	will
akan	vil
nama	betegnelse
nama	navn
nama	navne
nama	betegnelser
perbandaran	township
perbandaran	kommune
perbandaran	kommunen
perbandaran	kommun
perbandaran	kommunale
perbandaran	kommunalt
perbandaran	kommunal
boleh	kan
boleh	can
filem	film
filem	movie
filem	film
filem	folie
filem	filme
filem	film
filem	film
timur	east
timur	østpå
timur	øst
timur	timur
timur	østlig
timur	øst
timur	østlige
digunakan	brugte
digunakan	anvendt
digunakan	brugt
digunakan	udnyttet
dua	dua
dua	to
pertama	første
pertama	først
perempuan	kvinden
perempuan	woman
perempuan	kvinde
perempuan	hunkøn
perempuan	hunner
perempuan	kvinder
perempuan	kvinderne
perempuan	kvinder
svg	svg
svg	wmf
india	indianer
india	indiske
india	inder
india	indisk
india	indian
india	india
india	indien
senarai	liste
senarai	list
dia	dia
presiden	præsidenten
presiden	formand
presiden	præsident
terbang	flyver
terbang	flyv
terbang	flue
