категория	kategori
что	what
что	apa
для	untuk
как	bagaimana
как	how
как	suka
как	sukai
как	seperti
как	like
был	euy
был	was
его	his
его	nya
его	nya
его	him
также	juga
это	ini
это	that
это	itu
это	bahwa
это	yang
после	sesudah
после	after
после	setelah
области	area
год	tahun
год	year
было	euy
было	was
время	kali
время	waktu
время	waktunya
время	time
состав	komposisi
была	euy
была	was
место	spot
место	tempatkan
место	place
место	tempat
место	lokasi
были	were
район	lingkungan
район	distrik
район	kecamatan
район	raionul
район	kabupaten
район	daerah
район	daerah
район	wilayah
район	luas
район	kawasan
район	area
вид	spesies
вид	species
вид	melihat
вид	tampilan
вид	lihat
под	under
под	dibawah
только	only
только	saja
только	hanya
только	cuma
только	hanya
есть	got
есть	punya
язык	lidah
язык	bahasa
ссср	soviet
районе	lingkungan
код	code
код	kode
более	selengkapnya
более	lebih
более	lainnya
более	lagi
мая	may
мая	mei
дата	tanggal
дата	tgl
ноября	november
ноября	nopember
деревня	kampung
деревня	dusun
деревня	desa
деревня	village
где	mana
где	dimana
января	januari
марта	marta
марта	marta
марта	martha
марта	march
марта	maret
все	everything
все	semuanya
все	segalanya
все	all
все	aii
все	semua
все	semuanya
августа	august
августа	agustus
августа	augusta
том	tom
октября	oktober
октября	okt
октября	oct
сентября	september
статьи	artikel
уже	sudah
июня	juni
апреля	april
сша	as
сша	usa
название	nama
название	gelar
название	jabatan
название	judul
поселение	penyelesaian
поселение	pemukiman
человек	person
человек	orang
человек	manusiawi
человек	manusia
человек	human
человек	pria
человек	manusia
человек	man
смерти	kematian
лет	tahun
февраля	februari
февраля	pebruari
февраля	feb
они	mereka
того	togo
города	city
города	kota
города	kota
может	mungkin
может	maybe
может	dapat
может	can
может	bisa
она	she
войны	perang
войны	wars
войны	peperangan
войны	perang
войны	peperangan
войны	war
можно	dapat
можно	can
можно	bisa
когда	kapan
когда	saat
когда	apabila
когда	ketika
однако	namun,
однако	namun
высота	ketinggian
высота	tinggi
переписи	sensus
село	selo
село	kampung
село	dusun
село	desa
село	village
статья	pasal
статья	artikel
род	genus
род	rod
один	sendirian
один	alone
один	sendiri
один	odin
один	satu
один	one
без	tanpa
реки	sungai
реки	river
реки	sungai
реки	rivers
между	antara
между	diantara
статус	status
населения	penduduk
населения	populasi
годы	tahun
через	via
через	melalui
через	lewat
через	through
через	melalui
национальный	gimn
национальный	national
национальный	nasional
область	propinsi
область	provinsi
область	daerah
область	wilayah
область	provinsi
область	region
область	kawasan
область	oblast
область	daerah
область	wilayah
область	luas
область	kawasan
область	area
список	daftar
список	list
сельское	pedesaan
сайт	website
сайт	situs
сайт	site
века	usia
века	ages
века	umur
официальный	official
официальный	resmi
часть	part
часть	bagian
против	menentang
против	melawan
против	against
против	terhadap
этот	ini
будет	will
будет	akan
несколько	beberapa
несколько	kelipatan
несколько	beberapa
несколько	multiple
несколько	berganda
несколько	agak
несколько	lumayan
город	kotamadya
город	town
город	kota
город	city
город	kota
мира	damai
мира	kedamaian
мира	peace
мира	perdamaian
мира	mira
первое	pertama
первое	duluan
первое	dulu
первое	first
чем	daripada
чем	than
части	parts
части	bagian
части	onderdil
описание	uraian
описание	deskripsi
описание	keterangan
всего	total
первый	pertama
первый	duluan
первый	dulu
первый	first
файл	berkas
файл	file
карты	kartu
карты	maps
карты	peta
два	dua
два	two
всех	all
всех	aii
всех	semua
всех	semuanya
раз	once
раз	sekali
там	ada
территории	wilayah
территории	teritori
второй	detik
второй	kedua
второй	second
очень	sangat
главы	bab
карта	map
карта	peta
карта	card
карта	kartu
площадь	plaza
площадь	square
площадь	persegi
площадь	kuadrat
площадь	daerah
площадь	wilayah
площадь	luas
площадь	kawasan
площадь	area
всё	everything
всё	semuanya
всё	segalanya
даже	even
даже	genap
даже	bahkan
затем	lalu
затем	maka
затем	kemudian
группы	group
группы	kelompokkan
группы	grup
группы	kelompok
группы	grup
группы	kelompok
размер	ukuran
размер	size
имеет	telah
имеет	has
имеет	memiliki
поселения	pemukiman
поселения	permukiman
почтовый	pos
над	over
страны	negara
страны	negara
ему	nya
ему	him
входит	memasuki
индекс	indeks
улица	jalanan
улица	street
население	demografi
население	demografis
население	penduduk
население	populasi
работы	pekerjaan
работы	kerja
работы	bekerja
имена	nama
имена	names
имена	mamang
вместе	bareng
вместе	together
вместе	bersama
упоминание	menyebutkan
упоминание	menyebutkan
упоминание	mention
упоминание	sebut
упоминание	penyebutan
упоминание	sebutkan
здесь	disini
здесь	here
здесь	sini
истории	cerita
истории	stories
истории	history
истории	riwayat
истории	sejarah
александр	alexandre
александр	alexander
армии	tentara
армии	army
деление	divisi
деление	pembagian
деление	division
деление	fisi
хотя	meskipun
хотя	walaupun
хотя	though
хотя	meskipun
хотя	walaupun
хотя	meski
хотя	walau
кроме	kecuali
игроки	pemain
другие	lain
другие	lainnya
другие	lain
другие	lainnya
получил	got
получил	punya
история	cerita
история	story
история	berita
история	kisah
история	history
история	riwayat
история	sejarah
себя	myself
себя	diri
себя	diri
себя	sendiri
себя	yourself
совета	majelis
совета	dewan
совета	council
фильм	movie
фильм	bioskop
фильм	film
фильм	film
рождения	kelahiran
рождения	lahir
пункты	item
пункты	butir
пункты	barang
пункты	paragraf
времени	kali
времени	waktu
времени	waktunya
времени	time
участник	anggota
участник	member
участник	peserta
участник	partisipan
страница	page
страница	halaman
участие	keterlibatan
участие	keterlibatannya
участие	partisipasi
википедии	wikipedia
три	tiga
три	three
человека	manusiawi
человека	manusia
человека	human
автор	pengarang
автор	penulis
автор	pembuat
республики	republik
внутреннее	internal
внутреннее	batin
внутреннее	inner
статей	artikel
случае	case
случае	kasus
центр	tengah
центр	pusat
центр	center
центр	tengah
центр	pusat
центр	centre
округ	kabupaten
округ	county
округ	daerah
округ	powiat
округ	distrik
округ	kecamatan
округ	raionul
округ	kabupaten
округ	daerah
жизни	kehidupan
жизни	life
жизни	hidup
жизни	nyawa
жизни	lives
генерал	umum
генерал	jendral
генерал	jenderal
родился	born
родился	lahir
родился	terlahir
родился	dilahirkan
союза	union
союза	uni
союза	serikat
кто	siapa
кто	who
связи	taut
связи	pranala
связи	link
связи	tautan
связи	links
связи	komunikasi
связи	communications
день	siang
день	hari
день	day
именно	tepat
именно	persis
именно	tepatnya
период	periode
община	komunitas
община	masyarakat
община	community
индексы	indeks
округа	distrik
округа	kabupaten
франции	prancis
франции	france
франции	perancis
группа	group
группа	kelompokkan
группа	grup
группа	kelompok
имя	nama
игры	permainan
игры	games
игры	game
цифровой	digital
санкт	sankt
идентификатор	pengidentifikasi
идентификатор	identifier
идентификатор	pengenal
ширина	lebar
ширина	breadth
просто	cuma
просто	hanya
регион	daerah
регион	wilayah
регион	provinsi
регион	region
регион	kawasan
тогда	lalu
тогда	maka
тогда	kemudian
конце	akhiri
конце	end
конце	akhir
отечественной	patriotik
вот	disini
вот	here
вот	sini
церкви	gereja
церкви	gereja
церкви	church
клуб	club
клуб	klub
наук	sciences
наук	ilmu
наук	sains
ввп	gdp
ввп	pdb
больше	selengkapnya
больше	lebih
больше	lainnya
больше	lagi
федерации	federasi
федерации	federation
наиболее	kebanyakan
наиболее	paling
изображения	gambar
изображения	citra
изображения	gambar
изображения	image
изображения	citra
советский	soviet
степени	derajat
степени	gelar
степени	ijazah
степени	derajat
северо	northwestern
изображение	gambar
