ngc	ngc
kao	ca
kao	like
koji	cine
koji	care
također	prea
katalog	catalog
katalog	catalogul
katalog	catalog
katalog	catalogul
spisak	lista
spisak	listă
galaksija	galaxie
galaksija	galaxia
galaksija	galaxy
vanjski	exterioare
vanjski	exterior
vanjski	extern
vanjski	externe
vanjski	externi
vanjski	externă
vanjski	exterior
koja	care
što	ce
nalazi	constatări
nalazi	constatările
bio	bio
bio	biografia
bio	biografie
bio	fost
prečnik	diametrul
prečnik	diametru
gdje	unde
broj	numar
broj	număr
broj	numărul
oko	despre
oko	ochiul
oko	ochi
oko	eye
mjesto	locul
mjesto	loc
nakon	dupa
nakon	după
pogledajte	verifică
pogledajte	verifica
pogledajte	verificare
pogledajte	bifat
sajtu	situl
sajtu	site
sajtu	sit
poznat	cunoscut
poznat	cunoscută
poznat	cunoscute
poznat	celebră
poznat	faimoasă
poznat	faimos
poznat	celebru
stanovnika	locuitori
izvještaj	raport
izvještaj	raportul
izvještaj	raportează
ali	dar
udaljenost	distanta
udaljenost	distanţă
udaljenost	distanța
udaljenost	distanță
apsolutna	absolută
pomak	tură
pomak	tura
grupa	grupa
grupa	grup
grupa	grupul
grupa	grupă
spiralna	spirală
spiralna	spirala
pop	pop
vidljivo	vizibilă
vidljivo	vizibile
vidljivo	vizibil
minuta	minutele
minuta	minute
minuta	minut
minuta	minutul
najmanji	mondo
naseljeno	locuită
naseljeno	locuit
naseljeno	locuite
naseljeno	populată
naseljeno	populate
naseljeno	populat
mag	mag
novi	nou
novi	noua
novi	noi
novi	nouă
sadrži	conţine
sadrži	conține
sadrži	contine
zvijezda	stea
zvijezda	star
zvijezda	vedeta
zvijezda	steaua
zvijezda	staruri
zvijezda	stars
zvijezda	stelele
zvijezda	stele
može	putea
može	pot
može	can
ima	ima
ima	are
licenca	licență
licenca	licența
licenca	licenta
com	com
popis	recensământului
popis	recensământul
popis	recensământ
stadion	estadio
stadion	stadion
stadion	stadium
stadion	stadionul
kod	codul
kod	cod
svg	svg
pod	sub
sastavu	compoziția
sastavu	compoziţia
sastavu	compoziție
isbn	isbn
zbog	datorate
zbog	datorată
samo	doar
samo	numai
samo	doar
godina	ani
godina	anii
godina	anul
godina	an
prvo	primii
prvo	prima
prvo	primul
hiljada	mii
zavod	institut
zavod	institutul
sve	totul
sve	toti
sve	toți
sve	toate
sve	tot
zemlje	țări
zemlje	ţările
zemlje	țările
zemlje	ţări
brzina	viteză
brzina	viteza
brzina	speed
brzina	turația
naselje	decontarea
naselje	decontare
naselje	așezare
naselje	vecinătate
naselje	cartierul
naselje	cartier
više	mai
kada	cand
kada	când
prvi	primii
prvi	prima
prvi	primul
deset	ten
deset	zece
tip	guy
tip	tip
tip	tipul
tip	tastează
tip	tip
između	intre
između	între
sljedeći	urmatorul
sljedeći	următorul
sljedeći	următor
sljedeći	următoarea
lokacija	localizare
lokacija	locație
lokacija	locația
lokacija	locaţia
lokacija	locatii
lokacija	locații
svjetlost	lumină
svjetlost	light
svjetlost	lumina
svjetlost	strălucire
svjetlost	luminozitate
masa	liturghie
masa	mass
masa	masă
masa	masa
masa	mulțimea
masa	multime
masa	mulțime
baza	baza
baza	bază
objekti	facilitati
objekti	facilități
objekti	obiectele
objekti	obiecte
pozicija	pozitie
pozicija	poziția
pozicija	poziţia
pozicija	poziţie
pozicija	poziție
pozicija	poziții
pozicija	pozitii
pozicija	pozițiile
karta	harta
karta	hartă
karta	tichet
karta	bilet
karta	biletul
karta	cardul
karta	card
projekt	project
projekt	proiectului
projekt	proiectul
projekt	proiect
online	online
dimenzije	dimensiunile
dimenzije	dimensiuni
nasa	nasa
messier	messier
night	noapte
night	noaptea
kako	cum
atlas	atlas
sky	cerul
sky	sky
sky	cer
dio	parte
dio	partea
jedan	una
jedan	unul
jedan	unu
bilo	bilo
bilo	oricare
bilo	orice
astronomska	astronomice
astronomska	astronomic
radijalna	radial
interaktivni	interactiv
interaktivni	interactive
simbad	simbad
style	stil
style	stilul
napravio	făcute
napravio	made
napravio	făcută
napravio	făcut
rezultat	scorul
rezultat	punctaj
rezultat	scor
rezultat	rezultatul
rezultat	rezultat
otkriće	descoperire
otkriće	descoperiri
otkriće	descoperirea
otkriće	discovery
grad	oraș
