ngc	ngc
kao	شبیه
kao	لایک
kao	مثل
kao	like
kao	مانند
koji	که
također	همچنین
također	همچنین
katalog	فهرست
katalog	کاتالوگ
katalog	فهرست
spisak	فهرست
galaksija	کهکشان
galaksija	گلکسی
vanjski	خارجی
koja	کدام
što	چی
što	چه
the	را
nalazi	بفهمد
nalazi	بیابد
bio	bio
bio	بود
bio	شده
gdje	کجا
gdje	کجای
broj	عدد
broj	شمارۀ
broj	شماره
oko	درباره
oko	دربارۀ
oko	چشم
oko	چشمی
oko	اطراف
oko	حوالی
mjesto	محل
mjesto	مکانی
mjesto	مکان
mjesto	جای
mjesto	جایی
pogledajte	بررسی
sajtu	سایت
najveći	بزرگترین
najveći	بزرگترین
poznat	دانسته
poznat	معلوم
poznat	مشهور
poznat	مشهوره
poznat	معروف
izvještaj	گزارش
ali	ولی
ali	اما
udaljenost	مسافت
udaljenost	فاصله
apsolutna	مطلق
pomak	شیفت
grupa	گروهبندی
grupa	گروپ
grupa	گروه
spiralna	مارپیچ
spiralna	مارپیچی
pop	پاپ
pop	pop
vidljivo	نمایان
vidljivo	مرئی
minuta	دقیقه
minuta	دقایقی
minuta	دقیقه
općine	شهرهای
općine	دهستانهای
najmanji	موندو
najmanji	کوچکترین
naseljeno	سکونت
mag	mag
novi	تازه
novi	نو
novi	جدید
novi	نیو
sadrži	حاوی
zvijezda	استار
zvijezda	ستاره
zvijezda	ستارگان
može	میتوانست
ima	has
ima	دارد
licenca	گواهینامه
licenca	مجوز
licenca	جواز
com	com
popis	سرشماری
stadion	ورزشگاه
stadion	ماکرون
stadion	ورزشگاه
kod	کد
svg	svg
pod	تحت
pod	زیر
sastavu	انشاء
sastavu	ترکیب
isbn	isbn
zbog	سررسید
samo	تنها
samo	فقط
godina	سالهای
godina	سالها
godina	سال
godina	سال
prvo	اول
prvo	ابتدا
prvo	نخستین
hiljada	هزار
zavod	موسسه
zavod	مؤسسه
zavod	انستیتو
sve	همه
zemlje	کشورها
brzina	سرعت
brzina	سرعت
naselje	اسکان
naselje	سازش
naselje	قرارگاه
naselje	توافق
naselje	همسایه
naselje	همسایگی
naselje	محله
više	دیگر
više	بیشتر
kada	وقتی
kada	چون
prvi	اول
prvi	ابتدا
prvi	نخستین
deset	ده
tip	گای
tip	یارو
tip	تیپ
tip	نوع
tip	تایپ
odnos	نسبت
između	میان
između	بین
sljedeći	بعدی
sljedeći	next
lokacija	محل
lokacija	مکان
lokacija	مکانهای
lokacija	مکانها
lokacija	محلهای
svjetlost	سبک
svjetlost	روشنایی
svjetlost	نور
svjetlost	روشن
svjetlost	نوری
svjetlost	روشنی
svjetlost	روشنایی
masa	جرم
masa	توده
masa	جمعیت
masa	شلوغی
masa	ازدحام
baza	پایه
baza	مبنا
baza	پایگاه
objekti	امکانات
objekti	تأسیسات
objekti	اشیاء
objekti	اجسام
objekti	اشیا
pozicija	موضع
pozicija	موقعیت
pozicija	مواضع
pozicija	موقعیتهای
karta	نگاشت
karta	نقشه
karta	بلیط
karta	بلیت
karta	کارت
karta	ورق
projekt	پروژه
online	online
online	برخط
online	آنلاین
dimenzije	ابعاد
nasa	ناسا
messier	مسیه
night	شبها
night	شبی
night	شب
night	شبانه
kako	چطور
atlas	اطلس
sky	آسمان
sky	اسکای
najbliži	نزدیکترین
najbliži	نزدیکترین
dio	جزء
dio	قسمت
dio	پارت
jedan	یکی
jedan	یگانه
jedan	یک
bilo	هر
bilo	هیچ
astronomska	نجومی
astronomska	اخترشناسی
radijalna	شعاعی
interaktivni	تعاملی
simbad	سیمباد
style	سبک
rezultat	نمره
rezultat	امتیاز
rezultat	نتیجه
rezultat	نتیجۀ
rezultat	حاصل
otkriće	اکتشاف
otkriće	دیسکاوری
otkriće	کشف
grad	قریه
grad	شهر
grad	شهرک
grad	شهری
grad	شهر
grad	سیتی
vrijeme	زمان
vrijeme	تایم
vrijeme	time
još	دیگر
još	دیگری
stranica	صفحۀ
stranica	صفحه
stranica	صفحات
dva	دوتا
dva	دو
sastav	انشاء
sastav	ترکیب
log	اختیاری
log	ثبت
ukupno	مجموع
ukupno	کلا
ukupno	کل
msg	msg
baz	baz
županija	شهرستان
županija	کانتی
knjiga	کتاب
knjiga	book
knjiga	کتابی
knjiga	کتابها
knjiga	کتاب
knjiga	کتابهای
tri	سه
bosna	بوسنی
bili	بودند
prije	پیش
toga	که
jer	چون
ime	نام
nekoliko	چند
nekoliko	زوجی
nekoliko	زوج
nekoliko	چندین
kasnije	دیرتر
kasnije	بعدها
kasnije	بعدا
kasnije	بعداً
stare	پیر
stare	قدیمی
stare	قدمت
stare	کهنه
jpg	jpg
republika	جمهوری
hercegovina	هرزگوین
autor	مؤلف
autor	نویسندۀ
autor	نویسنده
strane	پهلو
http	http
drugi	دوم
drugi	ثانیه
drugi	دومی
drugi	دیگر
drugi	غیره
drugi	دیگران
drugi	دیگر
imao	had
tim	تیم
tim	tim
tim	تیم
tim	تیمی
danas	امروز
iako	هرچند
iako	اگرچه
iako	گرچه
iako	هرچند
iako	اگرچه
iako	گرچه
bih	bih
teritorijalne	ارضی
bez	بى
bez	بدون
preko	via
preko	طریق
jakov	یعقوب
jakov	جیکوب
jakov	یاکوب
jakov	جاکوب
sad	اکنون
sad	الان
sad	حالا
izdavač	ناشر
vjerski	مذهبی
vjerski	دینی
sarajevo	سارایوو
veliki	بزرگ
veliki	درشت
veliki	بیگ
veliki	big
veliki	بزرگ
veliki	بزرگی
put	راه
put	مسیر
put	مسیر
put	جاده
već	قبلا
dana	روزها
dana	روزگار
dana	روزهایی
dana	روزای
dana	روزهای
dana	دانا
dana	دینا
dana	دنا
zvanična	رسمی
međutim	هرچند
datoteka	پرونده
caption	عنوان
text	متن
općina	شهرهای
općina	دهستانهای
često	غالبا
često	اغلب
ove	این
ove	اینها
ove	اینا
koju	کدام
nego	than
sam	سَم
sam	سام
sam	sam
hiljade	هزار
hiljade	هزاران
hiljade	هزارها
film	فیلمی
film	فیلم
film	فیلمش
film	سینمایی
film	فیلم
film	film
ljudi	انسانها
ljudi	بشر
jedna	یکی
jedna	یگانه
jedna	یک
eliptična	بیضوی
eliptična	بیضی
država	حالت
država	استیت
država	دولت
država	وضعیت
država	ایالت
tada	پس
njegov	او
grupe	گروهها
jezik	زبون
jezik	زبان
jezik	زبان
#aaa	#aaa
kralj	پادشاه
kralj	کینگ
kralj	شاه
napomena	یادداشت
napomena	نکته
napomena	نوت
među	درمیان
vrlo	خیلی
vrlo	بسیار
glavni	main
glavni	اصلی
glavni	ماین
william	ویلیام
ona	اون
ona	او
njegova	او
oni	اونا
oni	اونها
oni	آنها
oni	ایشان
neki	بعضیها
neki	برخی
john	جان
john	یوحنا
kojima	کوجیما
sistem	سامانه
sistem	سیستم
puta	زمانهای
puta	times
puta	دفعات
puta	تایمز
mjesta	مکانهایی
mjesta	مکانها
mjesta	مساجد
mjesta	صندلی
postao	بشوی
dan	دن
dan	روز
dan	روزی
predstavlja	هدایای
predstavlja	کادو
predstavlja	میزند
predstavlja	معرف
predstavlja	مطرح
velika	ولیکا
velika	بزرگ
velika	درشت
velika	گرند
velika	گراند
obično	معمولا
obično	معمولا
obično	معمولاً
prvenstvo	قهرمانی
zajedno	باهم
zatim	پس
način	راه
rat	جنگ
rat	جنگی
vrsta	مهربان
vrsta	گونه
vrsta	گونههای
radi	کار
top	کانن
top	بالا
top	top
top	تاپ
top	اوج
top	فاعل
top	رُخ
bgcolor	bgcolor
tom	تام
tom	tom
uglavnom	اساسا
uglavnom	عمدتاً
uglavnom	غالبا
tome	tome
tome	تام
tome	tom
maja	مایا
maja	maja
mora	باید
nagrada	جایزه
nagrada	اجر
nagrada	پاداش
svi	همه
svi	همه
svi	همه
veoma	خیلی
veoma	بسیار
najbolji	بهترین
najbolji	بهتر
najbolji	best
sarajevu	سارایوو
rođen	متولد
rođen	زاده
herschel	هرشل
američki	آمریکایی
američki	امریکایی
američki	امریکن
američki	آمریکن
